Graph size,Flexible forward,Constant forward,Flexible backward,Constant backward
325.0,0.15,0.00199938,0.149878,0.00300217
339.0,0.104998,0.00300193,0.118999,0.0140011
307.0,0.0979996,0.00300002,0.194002,0.125999
286.0,0.174994,0.00300121,0.170999,0.00199962
388.0,0.118,0.00300217,0.110003,0.00299764
264.0,0.135001,0.00199771,0.131062,0.000998735
332.0,0.134999,0.00200152,0.147001,0.0019989
341.0,0.0889997,0.00300145,0.0869985,0.00300074
319.0,0.0569987,0.0030005,0.0560017,0.0049994
262.0,0.0879996,0.00299883,0.0749993,0.00200081
283.0,0.108998,0.00300336,0.156001,0.0500026
368.0,0.140999,0.00200105,0.143002,0.00299978
359.0,0.137245,0.00299907,0.133001,0.00300145
358.0,0.0570006,0.00199914,0.0749984,0.0100021
239.0,0.0970006,0.00200248,0.097002,0.00199676
302.0,0.115002,0.00200152,0.205209,0.113005
352.0,0.126002,0.00200009,0.287001,0.247999
325.0,0.126002,0.00199795,0.308001,0.271001
321.0,0.169001,0.00300026,0.330997,0.109001
344.0,0.121998,0.00200009,0.119999,0.00300074
336.0,0.0799992,0.00200129,0.131998,0.0679996
287.0,0.0650003,0.00200009,0.066998,0.00200105
277.0,0.130003,0.00199938,0.123999,0.00299835
363.0,0.0929964,0.00199962,0.207,0.148998
328.0,0.158999,0.00200009,0.256998,0.142002
432.0,0.118,0.00299811,0.117999,0.00400305
290.0,0.114554,0.00300002,0.234,0.158296
390.0,0.292997,0.00200176,0.313997,0.00200152
487.0,0.166255,0.0040009,0.159003,0.00400114
336.0,0.156998,0.00300264,0.320375,0.245005
410.0,0.199001,0.0030005,0.275055,0.113998
356.0,0.152001,0.00299859,0.151997,0.00200081
394.0,0.137066,0.00200152,0.134999,0.00400114
337.0,0.099999,0.00200295,0.241996,0.210004
337.0,0.150999,0.00200057,0.160069,0.00200009
412.0,0.252,0.00300312,0.564002,0.603488
419.0,0.243061,0.00299954,0.280002,0.00299954
429.0,0.165999,0.0030036,0.166,0.00400352
337.0,0.0899985,0.002002,0.131003,0.0410011
294.0,0.128998,0.00200129,0.139002,0.00300217
397.0,0.189073,0.00400352,0.206998,0.0089972
412.0,0.181998,0.00300503,0.322,0.213001
480.0,0.275999,0.00400257,0.284998,0.00299978
411.0,0.155,0.00299978,0.148998,0.00299859
405.0,0.110004,0.00299335,0.101001,0.0030005
354.0,0.103998,0.00300121,0.134996,0.0389988
315.0,0.138999,0.0020051,0.157999,0.0310018
426.0,0.179997,0.00299883,0.175001,0.00299907
402.0,0.137996,0.00300121,0.136998,0.00200152
363.0,0.151,0.0030036,0.319062,0.259002
369.0,0.0949998,0.00300217,0.102001,0.00199986
347.0,0.155002,0.00300026,0.207999,0.0580013
410.0,0.196995,0.00300336,0.412002,0.39028
398.0,0.203001,0.00300312,0.214999,0.00399876
477.0,0.211003,0.00400138,0.224997,0.00300694
394.0,0.134,0.00300264,0.128,0.00300288
410.0,0.109,0.00300026,0.114558,0.00299907
335.0,0.115359,0.00200272,0.194999,0.109001
391.0,0.227,0.00200081,0.223568,0.00299811
450.0,0.246996,0.00300074,0.256,0.00300336
463.0,0.329999,0.00199962,0.337,0.00299954
538.0,0.194996,0.0040009,0.209729,0.00399995
386.0,0.0729969,0.00299931,0.105,0.0219984
311.0,0.124027,0.00301051,0.128996,0.00200224
415.0,0.149001,0.00299811,0.335998,0.324004
215.0,0.0249999,0.00200033,0.0329995,0.00200009
225.0,0.0189993,0.00200272,0.0190001,0.00200081
258.0,0.0239992,0.0010004,0.0209992,0.00100064
273.0,0.0350003,0.00199842,0.0310016,0.00199795
281.0,0.0329957,0.00200129,0.0490048,0.0129986
325.0,0.0190003,0.0010004,0.0260012,0.00499845
249.0,0.0309994,0.00200605,0.0359974,0.00100493
254.0,0.0200005,0.00100017,0.026001,0.00299811
332.0,0.0319982,0.00200129,0.0479977,0.0120063
339.0,0.0619984,0.00200343,0.0649974,0.00200033
340.0,0.0229964,0.00200391,0.0270011,0.00499916
321.0,0.0379999,0.00200057,0.0330062,0.00199914
323.0,0.0409985,0.0010004,0.0869946,0.0370009
348.0,0.0620019,0.00199819,0.0680051,0.00199509
385.0,0.0270035,0.000999689,0.0529983,0.0190043
408.0,0.0220006,0.00200057,0.0239954,0.00200033
335.0,0.0260003,0.0019989,0.0409982,0.0110006
370.0,0.026,0.000999212,0.0250022,0.00299907
390.0,0.0370026,0.00199866,0.04,0.00200152
342.0,0.0459969,0.00200129,0.0439939,0.00100183
386.0,0.0409937,0.0010004,0.036998,0.00200057
412.0,0.046,0.00200057,0.0539987,0.00200462
411.0,0.0339992,0.00200129,0.0330005,0.00199771
399.0,0.0299997,0.00099659,0.0289986,0.00199986
343.0,0.0289986,0.00100088,0.0369978,0.00500083
339.0,0.0461066,0.00100279,0.0470004,0.00399947
403.0,0.075999,0.00200009,0.0749993,0.00200558
426.0,0.0859935,0.00199962,0.0969961,0.023
498.0,0.0569975,0.00200033,0.0519972,0.00199986
472.0,0.046998,0.00200486,0.0449963,0.00300169
410.0,0.0449953,0.00200176,0.0780015,0.0289998
421.0,0.0410018,0.00199986,0.0490015,0.00500083
472.0,0.0529993,0.00299907,0.0950017,0.0470014
528.0,0.0810006,0.00199819,0.0769997,0.00200009
541.0,0.0309989,0.00200081,0.0280018,0.00299954
458.0,0.0529993,0.00199819,0.0620022,0.010998
401.0,0.0480058,0.00199485,0.0469973,0.00200295
508.0,0.0459957,0.00200152,0.0469971,0.00200319
463.0,0.0509994,0.00199962,0.047997,0.00200248
403.0,0.0469995,0.000998259,0.0629971,0.00900126
445.0,0.041997,0.00200248,0.0389998,0.00200009
453.0,0.028002,0.00300241,0.0270007,0.00200081
381.0,0.043998,0.00200248,0.0389977,0.00200033
351.0,0.0679986,0.00200248,0.0619962,0.00200367
439.0,0.057003,0.00199699,0.0570002,0.00199771
494.0,0.0920014,0.00200295,0.0899997,0.00200152
529.0,0.0559952,0.00200081,0.0640001,0.002002
503.0,0.0459983,0.00199986,0.0989797,0.0600004
450.0,0.102,0.00199795,0.106997,0.00199914
489.0,0.0769999,0.00199938,0.0649989,0.00199866
517.0,0.166998,0.00300074,0.17207,0.00300193
583.0,0.0819962,0.00199771,0.0769989,0.00100136
611.0,0.118004,0.00299978,0.105999,0.00200033
561.0,0.0869999,0.00199962,0.119999,0.0349977
563.0,0.0609951,0.00200105,0.118,0.0650027
529.0,0.0909972,0.00200057,0.113999,0.0240006
559.0,0.0679984,0.00300336,0.0679977,0.00200105
572.0,0.128003,0.00299811,0.254002,0.183
590.0,0.0569959,0.00300336,0.0530548,0.00200081
545.0,0.096998,0.00300169,0.0969973,0.00300002
476.0,0.103004,0.0019989,0.158996,0.0890019
518.0,0.0720017,0.00299907,0.0799999,0.0110025
531.0,0.125998,0.00200057,0.115143,0.00699854
566.0,0.173002,0.00299954,0.295,0.222908
593.0,0.23,0.00299811,0.211001,0.00299907
637.0,0.0519974,0.00300097,0.0529976,0.00200105
547.0,0.126999,0.00300455,0.114998,0.00299907
479.0,0.0599973,0.00200057,0.0660021,0.00299978
544.0,0.154997,0.00300336,0.155996,0.002002
562.0,0.144,0.00200105,0.148,0.00299978
600.0,0.161966,0.00200009,0.167997,0.0030005
604.0,0.110002,0.00299859,0.194046,0.102997
557.0,0.189998,0.00200081,0.188001,0.00300241
621.0,0.0569985,0.00200319,0.128001,0.0780003
598.0,0.199,0.0029974,0.199003,0.00199866
553.0,0.121001,0.00200105,0.124997,0.00399852
618.0,0.145998,0.00300527,0.123001,0.00299764
619.0,0.120997,0.00300241,0.23,0.210001
553.0,0.085999,0.00200152,0.071002,0.00299764
509.0,0.124998,0.00200009,0.111999,0.00200081
612.0,0.162003,0.00299764,0.307061,0.23799
680.0,0.0969968,0.00299835,0.0989997,0.00300074
664.0,0.069001,0.00299931,0.0739989,0.00200081
568.0,0.124998,0.00300336,0.124998,0.00199842
503.0,0.112006,0.00199533,0.109,0.00200105
610.0,0.0850565,0.00299549,0.0800002,0.00300288
626.0,0.151997,0.00200224,0.147,0.00300097
593.0,0.158003,0.00300169,0.325003,0.278998
602.0,0.129001,0.00299859,0.164,0.0319993
631.0,0.110996,0.00299978,0.109,0.00299835
589.0,0.0860002,0.00200033,0.0839968,0.00300241
535.0,0.103001,0.00199986,0.107999,0.00299883
596.0,0.144,0.00200057,0.131,0.00299931
651.0,0.166002,0.00300241,0.143,0.0030036
712.0,0.0899994,0.00300097,0.0819991,0.00300097
668.0,0.214,0.00399661,0.189998,0.00299978
638.0,0.277998,0.00200105,0.256997,0.00300193
801.0,0.200001,0.00300121,0.190999,0.00199747
763.0,0.321994,0.00600362,0.455067,0.245025
695.0,0.120997,0.00200152,0.212998,0.128
692.0,0.236003,0.00399685,0.418,0.352509
705.0,0.131004,0.00300026,0.286,0.237999
672.0,0.136003,0.00300169,0.155999,0.0200012
628.0,0.176004,0.00199652,0.157999,0.00199866
701.0,0.237997,0.00299931,0.252999,0.0169988
753.0,0.214003,0.00400066,0.329998,0.244002
775.0,0.152998,0.00399947,0.249,0.143003
707.0,0.117002,0.00300097,0.111002,0.00299788
592.0,0.177002,0.00299931,0.172999,0.00299883
646.0,0.136,0.00299907,0.127001,0.00300169
755.0,0.275048,0.00299621,0.316998,0.0499995
842.0,0.206,0.00299907,0.227,0.00300217
809.0,0.224002,0.00399899,0.494003,0.508999
763.0,0.167002,0.00399876,0.165,0.00299954
719.0,0.112999,0.00300026,0.105999,0.00300074
626.0,0.172002,0.00199866,0.161001,0.0030005
698.0,0.118998,0.00200033,0.143998,0.0450029
771.0,0.196001,0.00300145,0.390998,0.395002
717.0,0.172002,0.00299931,0.335001,0.257
680.0,0.132999,0.00299883,0.136001,0.00300002
684.0,0.148,0.00299764,0.281999,0.198002
710.0,0.181999,0.00300598,0.207999,0.00600386
747.0,0.212001,0.00299907,0.231998,0.00700092
815.0,0.182999,0.00300002,0.216001,0.00299859
804.0,0.222004,0.00199819,0.246,0.00399876
766.0,0.109997,0.00299978,0.276002,0.217999
700.0,0.130998,0.00300002,0.150999,0.0330012
692.0,0.160002,0.00199842,0.26,0.168
778.0,0.172997,0.0030005,0.195002,0.00299907
843.0,0.306999,0.0030036,0.321,0.00300169
905.0,0.173001,0.00299954,0.179001,0.00300074
857.0,0.153998,0.00299907,0.201999,0.0829999
668.0,0.180998,0.00200367,0.279998,0.123999
688.0,0.128997,0.00200105,0.132,0.00400186
311.0,0.0360026,0.00199723,0.0359993,0.00199819
343.0,0.0399995,0.00199914,0.120003,0.0900002
367.0,0.064997,0.00200033,0.0649984,0.00200009
402.0,0.0710003,0.00300431,0.0679977,0.00199986
418.0,0.0379975,0.00200057,0.0519986,0.0129998
386.0,0.0610008,0.00200319,0.0640013,0.00200057
380.0,0.0579939,0.00200224,0.053998,0.00200152
413.0,0.0450001,0.00200176,0.0920017,0.0569994
459.0,0.0869999,0.002002,0.0999997,0.00300121
480.0,0.0420043,0.00299907,0.0479972,0.00299883
464.0,0.0859971,0.00300121,0.0789971,0.00300074
474.0,0.0860026,0.00300384,0.143999,0.0799997
469.0,0.113002,0.00200033,0.101001,0.00299859
520.0,0.0429976,0.00300217,0.0769978,0.0380018
560.0,0.0449965,0.00300312,0.0450006,0.00399995
523.0,0.0869997,0.00300121,0.0849979,0.00300074
546.0,0.0500019,0.00300241,0.0420017,0.00199747
511.0,0.0529993,0.00300145,0.0649993,0.0110033
540.0,0.102996,0.00300026,0.0909994,0.00200009
524.0,0.0759997,0.00300074,0.064996,0.00200105
555.0,0.0820003,0.00300002,0.0799997,0.00300002
593.0,0.0620005,0.00300074,0.106997,0.0540009
579.0,0.0630004,0.00299931,0.0580013,0.00300074
524.0,0.0680037,0.00299931,0.0919969,0.0350025
518.0,0.073,0.002002,0.0750003,0.00300074
515.0,0.132995,0.00199986,0.129,0.00299931
587.0,0.109003,0.00299835,0.169999,0.0700061
632.0,0.100002,0.00299954,0.106005,0.00399756
682.0,0.0919974,0.00300264,0.119001,0.0409994
628.0,0.111001,0.00399899,0.257869,0.224135
608.0,0.107003,0.00399995,0.131003,0.0299981
641.0,0.113001,0.00399923,0.108001,0.00300074
717.0,0.115997,0.00300336,0.115999,0.00300097
753.0,0.0740004,0.00300026,0.0710011,0.00400138
699.0,0.100004,0.00399947,0.100001,0.00400066
649.0,0.0980008,0.00399613,0.174003,0.0949986
655.0,0.0739994,0.00300026,0.111997,0.052001
648.0,0.0769963,0.00300026,0.0749993,0.00300074
658.0,0.089,0.00299978,0.262,0.265001
596.0,0.0940008,0.00299907,0.218496,0.162001
643.0,0.0780022,0.00300431,0.0679975,0.00300074
590.0,0.0879974,0.00300074,0.0879979,0.0030005
542.0,0.130005,0.00299668,0.134998,0.00900006
566.0,0.100005,0.00299382,0.0909998,0.00300121
646.0,0.157998,0.00300336,0.139998,0.00399756
725.0,0.0939996,0.00400209,0.217997,0.166002
722.0,0.106999,0.00400114,0.236001,0.188003
687.0,0.203996,0.00399971,0.331998,0.186
674.0,0.130003,0.00399899,0.136998,0.00299907
691.0,0.254999,0.00300097,0.260999,0.00199962
797.0,0.155998,0.00400233,0.155002,0.0040009
806.0,0.214002,0.00299883,0.510999,3.61546
847.0,0.205002,0.00399756,0.523961,3.59033
779.0,0.116998,0.00399947,0.130999,0.00400114
791.0,0.165998,0.00400019,0.164998,0.00800061
778.0,0.155,0.0040009,0.315996,0.249999
787.0,0.21,0.004004,0.338999,0.183002
833.0,0.120001,0.00399756,0.122999,0.00400209
777.0,0.173998,0.00500417,0.219002,0.0279973
744.0,0.185,0.00400043,0.192003,0.00399947
699.0,0.156,0.00300145,0.166998,0.00300074
741.0,0.177,0.00300169,0.543999,4.121
764.0,0.244998,0.00300097,0.713004,5.803
793.0,0.357999,0.00400019,0.359,0.00400019
853.0,0.128,0.00400186,0.121,0.00399899
792.0,0.226001,0.00400352,0.252999,0.0499995
756.0,0.164,0.00500274,0.165999,0.00300002
709.0,0.228997,0.00300002,0.228001,0.00300002
772.0,0.260995,0.00300217,0.258,0.00400352
799.0,0.3,0.00400352,0.303998,0.00400138
820.0,0.219,0.00400043,0.232001,0.00399947
820.0,0.372998,0.00300217,0.692003,0.637001
848.0,0.124998,0.00400257,0.145035,0.00500011
815.0,0.287999,0.00500488,0.443996,0.299002
841.0,0.271998,0.00400162,0.473998,0.366
809.0,0.204001,0.00400209,0.196996,0.00400114
851.0,0.194,0.00400019,0.197999,0.00499797
812.0,0.146001,0.00399804,0.13006,0.00500417
771.0,0.263999,0.00300097,0.274,0.00400114
803.0,0.272004,0.00299811,0.273999,0.00300169
878.0,0.218993,0.00400114,0.213001,0.00400066
959.0,0.143997,0.00499988,0.232003,0.0789988
845.0,0.2,0.00500393,0.211998,0.00400138
793.0,0.228998,0.00300527,0.241999,0.00400186
783.0,0.138996,0.00400209,0.143998,0.00399971
865.0,0.232997,0.00500131,0.544997,3.761
858.0,0.309004,0.00399733,0.325071,0.00499797
835.0,0.221998,0.00399947,0.254997,0.0210009
853.0,0.196006,0.00399876,0.358001,0.271
847.0,0.171999,0.00500035,0.184997,0.00400066
800.0,0.241001,0.00400114,0.237002,0.0040009
821.0,0.216999,0.00300479,0.228998,0.00300097
848.0,0.273002,0.00399852,0.571,3.811
998.0,0.210005,0.00499725,0.212,0.00499678
917.0,0.348002,0.0050025,0.647001,4.076
964.0,0.599003,0.00499892,0.819001,0.411999
1000.0,0.318,0.00399756,0.309003,0.00499821
1033.0,0.451999,0.00600076,0.968998,7.28
1052.0,0.255997,0.00500107,0.281999,0.00500107
946.0,0.328,0.00399923,0.408997,0.122
1001.0,0.252999,0.00400305,0.6,3.672
941.0,0.224997,0.00400066,0.249003,0.00499916
928.0,0.344994,0.00300169,0.793,0.92
954.0,0.343004,0.00499797,0.786999,5.621
994.0,0.44,0.00400138,0.469992,0.00500154
1074.0,0.253998,0.00400138,0.543997,2.97
1020.0,0.243998,0.00600195,0.243,0.0309997
924.0,0.383994,0.00400043,0.357,0.00499725
900.0,0.311999,0.00299931,0.679998,4.655
969.0,0.427998,0.0030005,0.999999,7.629
1121.0,0.414,0.00600219,0.622994,0.336002
1121.0,0.36,0.00400209,0.592002,0.407999
1109.0,0.306,0.00599885,0.336997,0.00700617
1032.0,0.187005,0.00599599,0.192998,0.00600171
951.0,0.343001,0.00500154,0.679004,3.713
971.0,0.234003,0.00499797,0.472997,0.404002
1018.0,0.252995,0.00500441,0.246995,0.00500226
1035.0,0.307003,0.00599694,0.291999,0.00600219
996.0,0.291996,0.00500083,0.3,0.00399923
956.0,0.326005,0.00599384,0.742022,5.40698
1008.0,0.321002,0.00499892,0.334,0.00400138
1001.0,0.360996,0.00500488,0.368,0.00499988
1121.0,0.318995,0.00500154,0.317,0.0050025
1100.0,0.321002,0.00599909,0.317,0.00699973
1120.0,0.204001,0.00599933,0.456999,2.613
1017.0,0.287002,0.00400352,0.538,2.821
1020.0,0.342002,0.00300145,0.355998,0.00500441
1048.0,0.307999,0.00400138,0.398999,0.164999
1134.0,0.601003,0.00599957,0.551996,0.006001
1218.0,0.363001,0.00700045,0.356001,0.00600004
1183.0,0.273997,0.00700045,0.477995,2.012
1084.0,0.414002,0.00600362,0.391999,0.00400162
1000.0,0.302,0.00300121,0.583,3.479
423.0,0.0580008,0.00300097,0.0700028,0.00200224
436.0,0.0830004,0.00199938,0.127,0.0400052
489.0,0.120995,0.00200081,0.109001,0.00300145
517.0,0.0539994,0.00299978,0.0540009,0.00400114
470.0,0.0969975,0.0030036,0.161997,0.0919986
500.0,0.102003,0.00299764,0.218999,0.185
524.0,0.0770004,0.00199962,0.0739982,0.00300097
535.0,0.118001,0.00299931,0.335001,0.359
587.0,0.0630033,0.00400138,0.072001,0.0040009
590.0,0.119999,0.00400162,0.342001,0.394001
595.0,0.103001,0.00300002,0.111001,0.00399947
605.0,0.155998,0.00299931,0.15,0.00300241
628.0,0.0630007,0.00399971,0.162004,0.111997
693.0,0.0659988,0.00300217,0.163998,0.127003
664.0,0.145004,0.00399828,0.154002,0.0059967
708.0,0.0899982,0.00400352,0.0819967,0.00400329
675.0,0.1,0.0039978,0.0990012,0.00700092
656.0,0.135002,0.00399971,0.121995,0.00400043
706.0,0.114002,0.0039978,0.317,1.941
681.0,0.116002,0.00399899,0.209004,0.0919979
724.0,0.0810015,0.00400162,0.213997,0.929001
750.0,0.0769978,0.00400209,0.0860021,0.00500035
693.0,0.0969982,0.00399995,0.0930004,0.00500035
685.0,0.120995,0.00400114,0.119999,0.00399995
685.0,0.145002,0.00300026,0.371998,0.375
688.0,0.142002,0.00399733,0.282998,0.219004
782.0,0.141999,0.00400066,0.145,0.00400114
805.0,0.101001,0.00500059,0.29,1.552
827.0,0.145998,0.00500226,0.163,0.00500345
804.0,0.150005,0.0049963,0.153,0.0049994
805.0,0.153999,0.00500631,0.134997,0.00400162
865.0,0.182001,0.00399899,0.243001,0.0629983
928.0,0.114997,0.00500059,0.113999,0.0050025
890.0,0.161999,0.00400043,0.272,0.138
873.0,0.153998,0.00500226,0.146999,0.00500035
887.0,0.111998,0.00400257,0.266001,0.209001
791.0,0.126999,0.0040009,0.141001,0.00500131
836.0,0.148,0.00500298,0.143999,0.00499988
832.0,0.142999,0.00500178,0.140001,0.00500202
774.0,0.090996,0.004004,0.0999992,0.00399971
756.0,0.140997,0.0040009,0.152997,0.00500011
735.0,0.173001,0.00399899,0.173002,0.00499892
737.0,0.181002,0.00399971,0.188,0.00400281
759.0,0.195001,0.00399995,0.544999,3.864
854.0,0.126998,0.00500154,0.141998,0.00499964
908.0,0.160001,0.00499964,0.156001,0.00500178
888.0,0.257,0.0120013,0.256998,0.00400066
880.0,0.192001,0.00500011,0.187001,0.00499773
860.0,0.307995,0.00300145,0.311998,0.00300193
952.0,0.223001,0.00499868,0.21,0.00500154
996.0,0.255003,0.00599837,0.464997,0.270002
1017.0,0.273999,0.00600481,0.284002,0.00600243
1031.0,0.212994,0.00700092,0.209,0.00699997
989.0,0.239998,0.00599837,0.498003,2.798
1021.0,0.303001,0.00699902,0.302001,0.00600219
982.0,0.310003,0.00600028,0.408999,0.223001
1028.0,0.159,0.00599837,0.166,0.0059998
999.0,0.254999,0.00700212,0.309997,0.129001
948.0,0.294998,0.00500202,0.300999,0.00500226
941.0,0.257999,0.00500059,0.259,0.00500107
896.0,0.242996,0.00500107,0.247,0.00500035
948.0,0.306999,0.00400424,0.32,0.00500059
970.0,0.465,0.0099988,0.472995,0.00500107
1029.0,0.184997,0.0059998,0.324,0.225001
985.0,0.272003,0.00399899,0.281,0.00700068
973.0,0.269,0.00600028,0.269998,0.0040009
955.0,0.352,0.00500226,0.350999,0.00400162
919.0,0.291998,0.00500298,0.351999,0.0890009
983.0,0.343997,0.0060029,0.549003,0.375001
989.0,0.26,0.00599837,0.518003,0.432
1011.0,0.475998,0.00399852,0.584999,0.134999
1063.0,0.183996,0.00700068,0.315003,0.186997
1024.0,0.396999,0.00500131,0.695012,3.88799
1031.0,0.362005,0.00599813,0.813999,5.956
1051.0,0.305003,0.00699639,0.294998,0.00400138
1024.0,0.259,0.00600243,0.245,0.00500345
1009.0,0.216004,0.00599933,0.204999,0.0109985
1007.0,0.374002,0.00599813,0.432998,0.121
1030.0,0.385,0.00500083,0.459,0.137003
1038.0,0.323,0.00400281,0.555997,2.87055
1132.0,0.203998,0.00700068,0.215001,0.00799894
1114.0,0.298001,0.00500107,0.309999,0.00800633
1052.0,0.333,0.00500059,0.437999,0.144998
1040.0,0.257,0.00500107,0.268,0.00600219
1017.0,0.279999,0.00399923,0.297999,0.00500298
1072.0,0.413999,0.00400114,0.438276,0.0200012
1066.0,0.296005,0.00899816,0.431208,0.186999
1063.0,0.265,0.00599766,0.277865,0.00705051
1048.0,0.239994,0.00500178,0.237,0.00500083
1035.0,0.375998,0.00400114,0.375996,0.00600028
1049.0,0.320002,0.00399876,0.599,3.34199
1047.0,0.422,0.00600147,0.852998,5.01428
1172.0,0.245001,0.0130002,0.275,0.00600314
1172.0,0.446,0.00500321,0.450003,0.00800109
1184.0,0.743003,0.00799847,0.753001,0.00699997
1265.0,0.409,0.00700068,0.405998,0.00500011
1207.0,0.568999,0.00800395,0.986002,4.23058
1291.0,0.414997,0.00600338,0.426001,0.00800395
1271.0,0.567,0.0090003,0.742249,0.357002
1220.0,0.368,0.00499916,0.384999,0.0180025
1210.0,0.391997,0.0060041,0.385045,0.00800371
1168.0,0.474999,0.00500178,0.487011,0.00700116
1208.0,0.5,0.00499845,0.673001,0.385
1219.0,0.579999,0.00399947,0.591021,0.00799894
1265.0,0.338999,0.00600147,0.489999,1.57706
1283.0,0.292002,0.00799894,0.293,0.00899982
1207.0,0.509998,0.00500369,1.03752,6.5199
1182.0,0.474,0.0070014,0.504164,0.00700092
1187.0,0.589997,0.00799918,0.608996,0.0040009
1296.0,0.634,0.00800252,0.901046,0.546003
1360.0,0.528997,0.0100021,0.599,0.112059
1384.0,0.433997,0.0090003,0.429003,0.00599909
1330.0,0.312999,0.0070014,0.590055,3.28591
1248.0,0.483998,0.00800276,0.518002,0.00799918
1253.0,0.417001,0.00800061,0.419999,0.0080018
1257.0,0.325002,0.00499821,0.574,3.01201
1260.0,0.401999,0.00800061,0.453997,0.0940018
1279.0,0.425998,0.00800037,0.435018,0.00900364
1228.0,0.473997,0.00699997,0.648997,0.271002
1234.0,0.463001,0.00699973,0.828005,3.80316
1273.0,0.532999,0.00600052,0.529999,0.00600386
1340.0,0.438999,0.00900269,0.422062,0.00800085
1370.0,0.459001,0.00899792,0.453488,0.00999975
1392.0,0.325003,0.00899839,0.473003,0.270998
1342.0,0.407,0.00999808,0.702304,3.44958
1299.0,0.580001,0.00799608,0.563999,0.00499773
1330.0,0.571,0.00900102,0.547,0.00800347
1382.0,0.689,0.00800157,1.16307,6.26721
1469.0,0.422001,0.00999951,0.450998,0.00800133
1465.0,0.363003,0.00999784,0.625057,2.91308
