sizes	flex_filter_forward	flex_filter_backward	const_filter_forward	const_filter_backward
121	0.0320418	0.00200248	0.0179982	0.0380039	0.0099957	0.0360019
114	0.0249999	0.00100017	0.022999	0.027	0.00200152	0.0269959
132	0.0369999	0.00199771	0.0390048	0.0479968	0.00500154	0.0470016
153	0.0190032	0.000999689	0.0199969	0.0200033	0.00200152	0.0209975
134	0.0419998	0.00300455	0.0379939	0.0849991	0.0379999	0.0839992
173	0.0349994	0.00200248	0.0339987	0.0370042	0.00199962	0.0370016
173	0.0229998	0.0010004	0.0250051	0.0269985	0.00200105	0.0219982
100	0.0160024	0.000997543	0.0169985	0.0169969	0.00100088	0.017
161	0.0339966	0.00200152	0.0360022	0.0339994	0.00200105	0.0349994
194	0.0319998	0.00200248	0.032999	0.0329988	0.0019989	0.0309989
169	0.0289972	0.00200295	0.0299976	0.0260026	0.000999689	0.0259972
186	0.0269988	0.00199795	0.0270009	0.0260007	0.00300026	0.0269995
156	0.0309985	0.00300121	0.0289996	0.0289972	0.00200081	0.0300007
183	0.035001	0.00200081	0.0389974	0.0369997	0.00200057	0.0369997
187	0.0449977	0.00200057	0.0399983	0.073	0.0240047	0.0689998
221	0.0270014	0.00199986	0.0280006	0.0299993	0.00200057	0.0300019
205	0.0280008	0.00200081	0.0249991	0.0449991	0.0160017	0.0459976
149	0.0389984	0.00200343	0.0369968	0.0529995	0.0110009	0.0519996
239	0.03	0.00200033	0.0309973	0.0310004	0.00200105	0.0289979
167	0.0199997	0.0010016	0.0210001	0.0179985	0.00200057	0.0170016
185	0.0510006	0.00199866	0.047004	0.0500016	0.000998259	0.0430017
225	0.0389962	0.00200009	0.038301	0.0809979	0.0340037	0.0729976
207	0.0279975	0.00200438	0.0290055	0.0260003	0.00200081	0.0220015
215	0.0379977	0.00200105	0.0389991	0.0530002	0.0129986	0.0500011
201	0.0220037	0.00200033	0.0229971	0.0210006	0.00100136	0.019002
155	0.0500004	0.00199771	0.0489993	0.0417969	0.00199842	0.043999
210	0.0429935	0.00200343	0.0410023	0.0819986	0.0340006	0.0749996
213	0.0979962	0.00200129	0.100002	0.101001	0.00399923	0.0970013
261	0.0559971	0.00299978	0.0550005	0.0579953	0.00200033	0.0559988
263	0.0469997	0.00200629	0.0449946	0.0440006	0.00300169	0.0470014
234	0.0530028	0.00199795	0.0529995	0.0509984	0.00199986	0.0530002
206	0.0450037	0.00199986	0.0449967	0.075001	0.0329995	0.0709989
235	0.0620005	0.00200057	0.0630054	0.0549974	0.002002	0.0689981
265	0.0683222	0.00200009	0.0610054	0.0640049	0.00499868	0.0699975
291	0.085	0.0019989	0.0830004	0.186	0.111001	0.173736
286	0.0280023	0.00300002	0.0289979	0.0399997	0.00799942	0.0350008
189	0.052001	0.0019989	0.0490005	0.0500023	0.00599813	0.0550001
237	0.0720007	0.00200152	0.0709984	0.118999	0.0400007	0.112
299	0.0520003	0.00199819	0.0589991	0.0579991	0.00199914	0.0579989
192	0.0410011	0.00199986	0.0410008	0.0679994	0.0210049	0.0669968
231	0.0600016	0.00199938	0.060003	0.129997	0.0730033	0.126997
244	0.0559988	0.00200081	0.0499992	0.0509973	0.00300097	0.0480003
231	0.0440001	0.00199866	0.0420017	0.0440006	0.00200558	0.0490007
178	0.0559962	0.00200129	0.0529997	0.0549991	0.00200057	0.0499997
203	0.0649979	0.00200033	0.0620003	0.0589995	0.00200081	0.0590003
265	0.0550001	0.00200105	0.0569983	0.155999	0.0939999	0.146001
263	0.0440006	0.00200057	0.0450006	0.0640018	0.00900006	0.0609989
288	0.058002	0.00299931	0.057997	0.0580029	0.00299954	0.0579956
245	0.0720043	0.00299668	0.0700006	0.141999	0.0650022	0.131997
241	0.114997	0.00200105	0.112002	0.178001	0.0650003	0.185387
295	0.075999	0.00300121	0.0750024	0.178001	0.162004	0.190006
258	0.130002	0.00100064	0.123999	0.247999	0.111999	0.206004
370	0.0930021	0.00299907	0.0959988	0.0949986	0.0030005	0.101
284	0.0849974	0.00200105	0.0879998	0.078001	0.00200081	0.0840037
317	0.0729964	0.00300026	0.0741286	0.0910015	0.0119984	0.0799985
282	0.083003	0.00199771	0.0819998	0.082998	0.00299954	0.0829988
284	0.117046	0.00300407	0.122994	0.257994	0.192002	0.262999
323	0.126998	0.00200534	0.126998	0.179999	0.0479991	0.171001
297	0.135997	0.00300241	0.140001	0.187999	0.0370014	0.193996
340	0.0639997	0.0030005	0.0650079	0.0670009	0.00400186	0.0670002
239	0.0629971	0.002002	0.0580001	0.0879989	0.0200031	0.0959976
262	0.0749991	0.00199819	0.0719993	0.0990005	0.0130007	0.099
290	0.13	0.00299931	0.128	0.185997	0.0430043	0.197997
293	0.104002	0.00199819	0.0999987	0.143998	0.0440035	0.137995
317	0.112	0.00200081	0.111998	0.153001	0.0200002	0.143002
320	0.145001	0.00200033	0.127561	0.153997	0.00300074	0.146001
367	0.0780001	0.00300121	0.0809996	0.090996	0.00300074	0.0890038
224	0.0829968	0.00200081	0.0809991	0.0930042	0.00199723	0.0889988
295	0.0850008	0.00300288	0.0869956	0.231999	0.164001	0.24
291	0.134	0.00300074	0.147008	0.341004	0.284996	0.320005
325	0.157	0.00300097	0.154006	0.176997	0.00300002	0.172003
339	0.111003	0.00299931	0.104998	0.123997	0.00300479	0.119
307	0.102998	0.00299859	0.0970056	0.140996	0.0270011	0.136999
286	0.163995	0.00300264	0.165001	0.337003	0.234998	0.322997
388	0.12	0.00200033	0.122002	0.305997	0.283001	0.307999
264	0.131998	0.00200295	0.131997	0.134999	0.00300288	0.125
332	0.153005	0.00300074	0.147995	0.229998	0.125001	0.249
341	0.0960028	0.0030005	0.0890012	0.146001	0.0810018	0.158
319	0.0599949	0.00200129	0.0590005	0.0639997	0.0059998	0.062001
262	0.0810056	0.00299788	0.0779982	0.0890026	0.00300288	0.0829954
283	0.117001	0.00300431	0.10999	0.120002	0.00299978	0.119003
368	0.158997	0.00300121	0.155	0.263999	0.139004	0.250044
359	0.151999	0.00500607	0.159995	0.325001	0.309	0.342999
358	0.0660057	0.00300312	0.060991	0.0769987	0.00300074	0.0659988
239	0.100998	0.00300336	0.100998	0.103998	0.00400138	0.105998
302	0.131	0.00200105	0.121999	0.289	0.192002	0.278999
352	0.126	0.00200105	0.129999	0.229002	0.0780008	0.213988
325	0.138	0.00299978	0.135	0.152997	0.00300574	0.147996
321	0.188003	0.00200224	0.174999	0.182993	0.00300074	0.179999
344	0.123999	0.00300074	0.125999	0.118998	0.00300026	0.123003
336	0.0779991	0.00400877	0.0829909	0.0809991	0.00300336	0.0849974
287	0.0649993	0.00200224	0.0679979	0.0760019	0.00200534	0.0730014
277	0.136001	0.00199986	0.127998	0.199	0.036998	0.172
363	0.0900009	0.00200009	0.0909984	0.098001	0.00200057	0.0900033
328	0.164999	0.00200081	0.152262	0.164	0.00299954	0.172
432	0.124002	0.00300145	0.132015	0.185002	0.0750086	0.178994
290	0.118001	0.00200462	0.124996	0.122999	0.00200081	0.118002
390	0.318999	0.00299835	0.325033	0.315996	0.00199962	0.317004
487	0.172015	0.00399971	0.19	0.175	0.00399923	0.194
336	0.172997	0.00299859	0.163649	0.234998	0.0640028	0.221999
410	0.223	0.0030005	0.213001	0.198	0.00299859	0.202002
356	0.154998	0.00200129	0.152997	0.196	0.0560026	0.192998
394	0.144	0.00299835	0.140003	0.321	0.278001	0.322001
337	0.113996	0.00300026	0.119999	0.111998	0.00300097	0.127001
337	0.152998	0.00300336	0.162067	0.164002	0.00300002	0.174999
412	0.270002	0.00199986	0.264001	0.589999	0.589	0.594
419	0.251995	0.00300217	0.273999	0.273999	0.002002	0.258999
429	0.164032	0.00399947	0.169001	0.161001	0.00400233	0.16849
337	0.0970032	0.00299883	0.0969965	0.0880041	0.00199699	0.0929973
294	0.142999	0.00300264	0.135055	0.151999	0.00200248	0.142998
397	0.186996	0.00300264	0.191997	0.240999	0.0440025	0.236998
412	0.171996	0.0030005	0.170001	0.174998	0.00300002	0.178999
480	0.274995	0.00200152	0.27406	0.273	0.0030005	0.275005
411	0.155	0.00299978	0.163999	0.273995	0.181003	0.278998
405	0.112996	0.00300074	0.109005	0.202001	0.117001	0.204999
354	0.101004	0.0039978	0.100998	0.121998	0.00300288	0.115995
315	0.143948	0.00500274	0.148995	0.209005	0.0809963	0.212003
426	0.195998	0.00400543	0.187995	0.215001	0.0109994	0.204998
402	0.136	0.00300217	0.141	0.157004	0.00300026	0.159
363	0.154996	0.00300384	0.159997	0.356999	0.261999	0.348
369	0.103999	0.00300145	0.106041	0.109004	0.00299811	0.108001
347	0.151	0.00300169	0.155997	0.172995	0.00300312	0.144998
410	0.206001	0.00300312	0.219	0.175	0.00300026	0.201999
398	0.218997	0.00400305	0.218996	0.275011	0.0973651	0.284019
477	0.215997	0.00200009	0.226005	0.23859	0.00299764	0.215001
394	0.136072	0.00299835	0.138003	0.129	0.00199938	0.14
410	0.104001	0.00299764	0.107	0.101002	0.00399828	0.0980008
335	0.118	0.00300002	0.114	0.109	0.00300241	0.108999
391	0.225001	0.00300217	0.223997	0.227004	0.00299621	0.226
450	0.253186	0.00200129	0.245002	0.464999	0.376001	0.483045
463	0.339	0.00499964	0.338999	0.666016	0.60055	0.730998
538	0.198	0.00400233	0.196374	0.230002	0.00399876	0.227001
386	0.0730004	0.00299883	0.0800052	0.068996	0.00300097	0.0749998
311	0.128017	0.00299978	0.127001	0.131002	0.00300026	0.120998
415	0.154088	0.00300097	0.154019	0.351004	0.304998	0.342997
215	0.0279965	0.0010035	0.027997	0.0459998	0.0100014	0.0399997
225	0.0210083	0.00100136	0.0169981	0.0209997	0.0010004	0.0180013
258	0.0239983	0.00100017	0.0220006	0.0209975	0.00100183	0.0210075
273	0.033	0.00200009	0.0369999	0.0389986	0.00200129	0.0410006
281	0.0289981	0.00200057	0.0309999	0.0649967	0.0270035	0.0639997
325	0.0199997	0.00200105	0.0189993	0.0429988	0.0210013	0.0429997
249	0.0339983	0.00200081	0.0339992	0.0619998	0.0219994	0.0600042
254	0.022001	0.00200105	0.0229979	0.0240002	0.00300145	0.0259979
332	0.0330031	0.00199866	0.0360005	0.0310001	0.00200081	0.0319993
339	0.0639994	0.00200129	0.0640125	0.065001	0.00199842	0.0650015
340	0.0240092	0.00299335	0.023998	0.0240002	0.00200009	0.023001
321	0.0330009	0.00199962	0.0320513	0.0349998	0.00199866	0.0340028
323	0.0479977	0.00199914	0.0470004	0.0479996	0.00200343	0.0459976
348	0.0640004	0.00300074	0.0649986	0.0790026	0.0189991	0.0899985
385	0.0299997	0.00200081	0.0300021	0.0290017	0.00100017	0.0259979
408	0.0250003	0.00199819	0.0240026	0.0209963	0.00200057	0.0199976
335	0.0265124	0.00199819	0.0270014	0.0239997	0.00200057	0.0239992
370	0.022994	0.00200105	0.0255208	0.033	0.00500011	0.0320015
390	0.0420041	0.00199866	0.0409968	0.0859969	0.0510008	0.0860026
342	0.0509958	0.00100088	0.0470042	0.0469978	0.00100064	0.0480008
386	0.0400007	0.00200176	0.0419996	0.0710011	0.023998	0.0620003
