Graph size,Flexible forward,Constant forward,Flexible backward,Constant backward
629.0,0.0950022,0.00399733,0.100004,0.134996
633.0,0.154005,0.00399566,0.159003,0.158996
654.0,0.0810041,0.00399637,0.0807621,0.0810018
691.0,0.132002,0.00399756,0.131,0.130998
705.0,0.13,0.00400257,0.129998,0.144999
717.0,0.196003,0.00399542,0.183,0.556003
749.0,0.114001,0.00399899,0.108997,0.126001
789.0,0.0840061,0.00499654,0.0789981,0.26
784.0,0.183524,0.00526881,0.184998,0.188005
825.0,0.114006,0.00600338,0.113995,0.115996
824.0,0.145001,0.00600171,0.146997,0.142004
804.0,0.176999,0.0110006,0.170002,0.174001
809.0,0.151002,0.00500011,0.146996,0.366001
850.0,0.188999,0.00500369,0.182996,0.419
838.0,0.105003,0.00500298,0.112995,0.111
874.0,0.111997,0.00900245,0.104999,0.186998
858.0,0.144003,0.00599957,0.138999,0.143996
845.0,0.139997,0.00500059,0.146066,0.140002
836.0,0.214998,0.00700235,0.205998,0.376001
850.0,0.191002,0.00500035,0.193,0.198997
873.0,0.175067,0.00500154,0.178996,0.189001
941.0,0.17,0.00599742,0.165,0.391002
942.0,0.206004,0.00599957,0.198996,0.192999
987.0,0.203999,0.00700927,0.214506,0.484003
981.0,0.205997,0.0059998,0.214975,0.313003
1022.0,0.207,0.00600219,0.223997,0.224998
1059.0,0.134001,0.00700164,0.139998,0.133002
1049.0,0.227997,0.00800252,0.214997,0.225001
1044.0,0.211002,0.00799942,0.226999,0.419996
1096.0,0.162517,0.00700068,0.176004,0.164998
1006.0,0.178998,0.00800133,0.185,0.191999
960.0,0.185998,0.00600219,0.197,0.378
994.0,0.197,0.00699902,0.189003,0.38
992.0,0.146001,0.00700045,0.148001,0.134001
880.0,0.194008,0.00599456,0.197996,0.189998
887.0,0.242998,0.00599957,0.232999,0.246998
915.0,0.211,0.00599885,0.221,0.227001
903.0,0.248002,0.00499725,0.248,0.327998
953.0,0.150996,0.00600123,0.162999,0.152998
1027.0,0.198004,0.0069983,0.207997,0.556003
1054.0,0.328,0.00700402,0.329999,0.428995
1071.0,0.247,0.00699997,0.251,0.273001
1048.0,0.385001,0.00600433,0.381946,0.752995
1111.0,0.260998,0.00700092,0.263996,0.264001
1138.0,0.360998,0.00800085,0.369671,0.410002
1186.0,0.319,0.00900531,0.342247,0.322
1182.0,0.258998,0.00899816,0.273001,0.274001
1219.0,0.350001,0.00899839,0.348081,0.657
1200.0,0.356894,0.00799966,0.372006,0.357999
1182.0,0.381063,0.00899839,0.386998,0.407997
1204.0,0.210003,0.00900006,0.208996,0.183997
1184.0,0.278999,0.00899768,0.294003,0.293998
1150.0,0.400998,0.00900364,0.402997,0.369998
1119.0,0.396999,0.00799847,0.394001,0.378
1109.0,0.338685,0.00799489,0.355001,0.327997
1088.0,0.407042,0.00799751,0.407007,0.476999
1140.0,0.573887,0.0100007,0.676044,0.541999
1176.0,0.247998,0.00899959,0.236022,0.532001
1143.0,0.339944,0.00799894,0.331014,0.337
1151.0,0.33603,0.0060029,0.326017,0.327999
1151.0,0.475398,0.00799513,0.499065,0.476999
1135.0,0.42891,0.00699902,0.421378,0.389
1112.0,0.453013,0.00700068,0.450002,0.440999
1156.0,0.297431,0.00799894,0.338001,0.306998
1165.0,0.649021,0.008991,0.691006,0.616
1225.0,0.258997,0.00899816,0.259003,0.234994
1226.0,0.481997,0.00800085,0.475002,0.473004
1212.0,0.455997,0.00600147,0.47388,1.027
1220.0,0.332997,0.00800014,0.344489,0.369001
1235.0,0.326062,0.00799918,0.354001,0.337001
1161.0,0.259002,0.00899744,0.251001,0.244001
1185.0,0.456069,0.00700283,0.465083,0.443002
1236.0,0.435612,0.00800109,0.462268,0.423996
1248.0,0.418044,0.00900507,0.437011,0.611997
1272.0,0.252011,0.00900269,0.268998,0.237996
1269.0,0.366001,0.0109982,0.361002,0.686999
1293.0,0.448003,0.00899625,0.453895,0.434
1275.0,0.326228,0.0090003,0.339001,0.455002
1241.0,0.406002,0.00799322,0.413,0.727002
1209.0,0.487997,0.00900531,0.484056,0.474998
1250.0,0.393995,0.00599957,0.399002,0.398
1268.0,0.375995,0.00999737,0.391998,0.377994
1237.0,0.291004,0.00999522,0.337003,0.276001
1218.0,0.482994,0.00899911,0.474998,0.448001
1254.0,0.425979,0.00600171,0.418997,0.769001
1251.0,0.637002,0.00999713,0.634045,0.619998
1334.0,0.309003,0.00899768,0.325998,0.319001
1340.0,0.555998,0.0100021,0.561019,0.559
1406.0,0.915591,0.0100005,0.93401,0.913997
1454.0,0.558,0.0110028,0.554994,0.855011
1453.0,0.708066,0.0119991,0.707002,1.365
1440.0,0.485287,0.0100002,0.493001,0.490985
1477.0,0.696053,0.0099988,0.710019,1.156
1492.0,0.444999,0.0119987,0.461128,0.470002
1401.0,0.478127,0.0120003,0.499695,0.486994
1398.0,0.657085,0.0110109,0.658999,0.744
1419.0,0.642996,0.0100026,0.663997,0.656002
1447.0,0.731156,0.0100074,0.740511,0.840001
1467.0,0.423999,0.0110028,0.432997,0.558001
1454.0,0.325994,0.0120037,0.339997,0.342997
1454.0,0.665071,0.013,0.708001,0.970998
1432.0,0.632716,0.0119996,0.636062,0.795003
1435.0,0.890998,0.00999999,0.870046,0.876997
1483.0,0.704001,0.00999975,0.713,0.718
1503.0,0.601002,0.012001,0.606002,0.887999
1589.0,0.511996,0.0129995,0.513072,0.783996
1575.0,0.425003,0.0139985,0.434999,0.658998
1517.0,0.655007,0.0119922,0.648,0.642006
1517.0,0.57,0.0120041,0.577999,0.841009
1501.0,0.487593,0.0109992,0.498002,0.493996
1483.0,0.472922,0.0110006,0.473998,0.463997
1482.0,0.514376,0.0120001,0.514002,0.823998
1481.0,0.636852,0.010998,0.657077,0.638998
1473.0,0.607643,0.0120018,0.606999,1.01701
1470.0,0.708577,0.0109994,0.704997,0.725998
1579.0,0.600023,0.0119994,0.600001,0.896999
1569.0,0.585011,0.0130844,0.602762,0.84601
1628.0,0.401996,0.013998,0.389085,0.378999
1590.0,0.536001,0.0139992,0.556003,0.857997
1596.0,0.74959,0.0130007,0.759051,1.15099
1566.0,0.784111,0.0129976,0.790248,1.17
1616.0,0.897073,0.0122643,0.907907,0.912002
1690.0,0.529073,0.0140016,0.532059,0.819004
1693.0,0.433997,0.0160022,0.457998,0.558997
1635.0,0.667994,0.016001,0.677003,0.920002
1623.0,0.605003,0.0159957,0.619999,0.601
604.0,0.149059,0.00400376,0.160996,0.540999
642.0,0.0830009,0.00599694,0.0820003,0.0950007
627.0,0.150999,0.00499988,0.14,0.125002
657.0,0.145996,0.00400233,0.14,0.499
693.0,0.122997,0.00400257,0.113998,0.395
726.0,0.184031,0.00399876,0.200999,0.205002
739.0,0.107002,0.0049994,0.112,0.240044
750.0,0.169004,0.00499749,0.161999,0.192994
798.0,0.177065,0.0059998,0.174999,0.452
819.0,0.241531,0.00499582,0.258998,0.324435
847.0,0.155001,0.00499797,0.162001,0.149998
889.0,0.138519,0.00700164,0.108997,0.101
875.0,0.247003,0.00599957,0.254002,0.403997
937.0,0.134002,0.00599551,0.160001,0.169996
930.0,0.208998,0.00699973,0.184994,0.176999
939.0,0.239519,0.0080018,0.24,0.20606
943.0,0.199998,0.00600195,0.212998,0.396997
943.0,0.253003,0.0070045,0.24999,0.477002
980.0,0.141001,0.00699997,0.148998,0.120069
977.0,0.127,0.00899959,0.129002,0.225004
974.0,0.197001,0.0069983,0.185999,0.292046
995.0,0.181997,0.00700068,0.184,0.177001
988.0,0.277004,0.00699401,0.278017,0.27445
988.0,0.232997,0.00700307,0.235998,0.645006
1023.0,0.204001,0.00700212,0.203997,0.21
1021.0,0.183001,0.00699854,0.188,0.192999
1058.0,0.234,0.00799966,0.235001,0.399026
1095.0,0.270006,0.00799823,0.274029,0.595997
1153.0,0.291994,0.00800276,0.299001,0.422491
1179.0,0.271001,0.00900006,0.273998,0.271002
1203.0,0.162,0.00900102,0.167998,0.313998
1171.0,0.266998,0.00900292,0.262998,0.237002
1192.0,0.297008,0.00899506,0.323002,0.286998
1250.0,0.220998,0.00900316,0.221999,0.319062
1202.0,0.262522,0.0110025,0.257995,0.376999
1158.0,0.241997,0.00700116,0.260998,0.232998
1110.0,0.214172,0.00699902,0.219,0.225001
1141.0,0.16458,0.00900006,0.184999,0.156003
1085.0,0.236,0.00800061,0.237001,0.242998
998.0,0.293517,0.00700092,0.295005,0.312012
1051.0,0.253002,0.00699973,0.256002,0.333996
1072.0,0.313002,0.00700116,0.308657,0.357996
1082.0,0.207002,0.00799918,0.205516,0.371001
1121.0,0.242527,0.0079987,0.251001,0.210375
1165.0,0.424996,0.00900006,0.429536,0.703357
1218.0,0.298002,0.00899792,0.323999,0.482037
1220.0,0.528001,0.00899625,0.517887,0.845044
1278.0,0.334999,0.00899863,0.325999,0.331996
1284.0,0.395997,0.00899982,0.415,0.39
1309.0,0.365001,0.00700045,0.367001,0.689999
1342.0,0.290003,0.0109982,0.303003,0.286
1355.0,0.416786,0.00999975,0.419013,0.402999
1408.0,0.418038,0.0110004,0.424243,0.414005
1346.0,0.482565,0.0110064,0.493431,0.461109
1388.0,0.248996,0.0110028,0.258001,0.422017
1348.0,0.330017,0.0109973,0.331002,0.327999
1332.0,0.450769,0.0140011,0.474999,0.456064
1297.0,0.458043,0.0100012,0.466,0.672761
1257.0,0.383,0.00899696,0.386,0.422987
1278.0,0.467115,0.00999928,0.476042,0.477259
1257.0,0.595081,0.00900006,0.611035,1.34263
1327.0,0.277822,0.0110006,0.285166,0.291
1277.0,0.369018,0.0110004,0.371114,0.347999
1295.0,0.398554,0.0100024,0.405011,0.361001
1311.0,0.522999,0.00699973,0.52202,0.519008
1305.0,0.491083,0.0100012,0.497999,0.935996
1310.0,0.529921,0.00699878,0.545,0.673055
1263.0,0.345998,0.00999975,0.344003,0.341939
1322.0,0.694998,0.0100014,0.716895,0.702315
1352.0,0.292999,0.0100005,0.308998,0.271
1379.0,0.562998,0.0130031,0.578002,0.669866
1398.0,0.588995,0.012002,0.597013,0.572999
1377.0,0.392994,0.011003,0.400963,0.380002
1393.0,0.373997,0.0119975,0.368004,0.519
1352.0,0.330999,0.0119994,0.354998,0.351997
1327.0,0.546211,0.0100048,0.524996,0.958999
1396.0,0.518006,0.0109932,0.552001,0.545002
1440.0,0.603991,0.0120001,0.611971,0.956997
1453.0,0.32,0.0119994,0.311001,0.580996
1398.0,0.441334,0.0129941,0.431999,0.431
1435.0,0.501992,0.0140002,0.495448,0.479002
1495.0,0.433997,0.0130002,0.409999,0.407997
1455.0,0.524,0.0110035,0.515996,0.485
1407.0,0.568053,0.0120075,0.585909,0.839002
1378.0,0.448517,0.0120008,0.471,0.695
1430.0,0.435001,0.011996,0.430003,0.652069
1415.0,0.382001,0.0160615,0.396017,0.626999
1394.0,0.537,0.0110009,0.548668,0.836353
1417.0,0.497998,0.0110047,0.502999,0.652915
1432.0,0.703014,0.0110006,0.731132,0.687005
1500.0,0.409,0.0109994,0.438998,0.694996
1482.0,0.696997,0.0129964,0.702004,0.759
1548.0,1.15304,0.0120006,1.11,1.626
1650.0,0.633,0.0139973,0.620002,0.670016
1612.0,0.753,0.0140004,0.764092,1.33952
1658.0,0.618998,0.0150003,0.649001,0.828003
1612.0,0.759996,0.015002,0.763997,0.784002
1673.0,0.510997,0.0150003,0.537023,0.781
1655.0,0.607,0.0159993,0.621,0.641999
1569.0,0.785,0.0100017,0.80605,1.088
1616.0,0.76505,0.0140011,0.790003,0.771918
1636.0,0.893998,0.0130029,0.877054,0.889884
1668.0,0.523,0.0140007,0.518,0.942053
1632.0,0.394,0.0150015,0.417069,0.444997
1616.0,0.729,0.0150011,0.741046,1.27213
1656.0,0.71507,0.0149975,0.724004,1.19604
1662.0,1.083,0.0230033,1.09304,1.0821
1683.0,0.853,0.0140004,0.850121,1.55308
1675.0,0.695003,0.0159962,0.719027,1.02505
1716.0,0.548,0.0150003,0.557047,0.561069
1764.0,0.483998,0.0169985,0.501011,0.682515
1740.0,0.823,0.0170002,0.828072,0.968069
1758.0,0.73205,0.0160003,0.732076,0.768063
1732.0,0.596057,0.0159943,0.612108,1.04519
1691.0,0.506997,0.0150006,0.523,0.548312
1687.0,0.603195,0.0149968,0.614002,0.981387
1670.0,0.743049,0.0160007,0.729997,0.736996
1697.0,0.704045,0.0139995,0.733049,0.723314
1691.0,0.872997,0.0150008,0.885062,1.28412
1748.0,0.686998,0.0140007,0.72102,1.11824
1773.0,0.759001,0.0159943,0.756999,0.742002
1803.0,0.474998,0.016999,0.472031,0.449049
1809.0,0.687005,0.0179932,0.716998,0.651043
1814.0,0.893994,0.0169988,0.92203,1.18104
1833.0,1.08527,0.0170002,1.13508,1.45828
1819.0,1.10006,0.0159931,1.083,1.07107
1890.0,0.622077,0.0179968,0.62877,0.596998
1896.0,0.497074,0.0190017,0.507002,0.50408
1849.0,0.770004,0.0190008,0.817004,0.782998
1855.0,0.731996,0.0180013,0.735999,1.18837
690.0,0.081995,0.00500083,0.0819991,0.107
680.0,0.140006,0.00499892,0.155004,0.151999
713.0,0.182998,0.00500059,0.18,0.478239
769.0,0.142002,0.00500226,0.141994,0.146
786.0,0.216006,0.00499296,0.215002,0.213001
823.0,0.132998,0.00500154,0.133999,0.133997
826.0,0.175999,0.00500011,0.181004,0.434999
850.0,0.202995,0.00500107,0.201998,0.203998
903.0,0.246004,0.011997,0.254209,0.517046
939.0,0.162002,0.00599813,0.180026,0.229002
974.0,0.129,0.00699997,0.124002,0.124
974.0,0.261006,0.00699401,0.266933,0.423998
1015.0,0.168002,0.00700164,0.177995,0.337996
1034.0,0.237001,0.00800252,0.243001,0.203998
1035.0,0.256999,0.00800037,0.268999,0.442505
1068.0,0.232,0.00800037,0.239006,0.222997
1064.0,0.289,0.00699854,0.279004,0.591001
1062.0,0.156002,0.00800204,0.161998,0.162
1115.0,0.15,0.00900173,0.153996,0.159997
1071.0,0.224999,0.00900173,0.223997,0.346
1098.0,0.220999,0.00800061,0.229117,0.215998
1130.0,0.317,0.00800133,0.324999,0.302003
1122.0,0.287991,0.0139999,0.299999,0.696478
1144.0,0.220048,0.00800419,0.247994,0.259
1160.0,0.221005,0.00800085,0.232065,0.259298
1132.0,0.251997,0.00800085,0.254999,0.246303
1203.0,0.304998,0.00900126,0.317998,0.335002
1244.0,0.325006,0.00899482,0.342216,0.496002
1325.0,0.333,0.0100045,0.332996,0.472
1348.0,0.205995,0.0110023,0.219001,0.283
1305.0,0.285001,0.0110002,0.298,0.447
1306.0,0.316998,0.00999904,0.326999,0.523999
1380.0,0.235997,0.0110004,0.263304,0.364962
1345.0,0.284,0.0119982,0.304002,0.280003
1334.0,0.313999,0.0110009,0.312005,0.294001
1292.0,0.275995,0.00999999,0.272002,0.373025
1246.0,0.175999,0.0109997,0.188003,0.185
1230.0,0.262,0.0100002,0.251002,0.534
1194.0,0.346009,0.00699186,0.357084,0.349998
1151.0,0.300992,0.00900126,0.319008,0.321021
1201.0,0.354995,0.00800252,0.359001,0.703039
1236.0,0.242999,0.0100021,0.278001,0.271404
1241.0,0.273997,0.0100009,0.286998,0.615369
1253.0,0.416001,0.00899959,0.43,0.692997
1310.0,0.335,0.0109997,0.336003,0.325998
1355.0,0.54905,0.0109959,0.557003,0.552572
1423.0,0.389263,0.00999904,0.405,0.813
1431.0,0.434999,0.0110018,0.454001,0.705909
1447.0,0.428073,0.0110002,0.444279,0.433
1454.0,0.383994,0.0130022,0.395999,0.340001
1509.0,0.532,0.0119994,0.519,0.658064
1529.0,0.478,0.0130012,0.482002,0.547388
1541.0,0.577044,0.0139976,0.583997,0.617003
1528.0,0.300009,0.0129912,0.292,0.289999
1524.0,0.341,0.0130005,0.349,0.493003
1487.0,0.514999,0.0119998,0.525066,0.871999
1459.0,0.522002,0.0129983,0.552999,0.541003
1416.0,0.460999,0.0119982,0.46508,0.761001
1420.0,0.520995,0.0120013,0.527999,0.669188
1426.0,0.711002,0.0119953,0.705002,0.841999
1437.0,0.305001,0.0119984,0.310003,0.476
1418.0,0.375005,0.0119951,0.394,0.619997
1425.0,0.422997,0.012001,0.434998,0.418999
1441.0,0.549994,0.0120032,0.591998,0.562999
1458.0,0.560004,0.0129981,0.566997,0.542
1462.0,0.612994,0.012002,0.609998,0.590064
1443.0,0.450998,0.0120008,0.470999,0.504442
1424.0,0.743,0.0110002,0.756999,0.750999
1495.0,0.329001,0.0119994,0.344,0.425
1500.0,0.626,0.0130002,0.630004,0.622001
1534.0,0.673,0.0139995,0.683998,1.09308
1538.0,0.490994,0.0130017,0.492001,0.496997
1543.0,0.427995,0.0140028,0.412997,0.40605
1509.0,0.415007,0.0139985,0.443996,0.451002
1495.0,0.639007,0.0129955,0.666997,0.638999
1524.0,0.623999,0.0129983,0.603999,0.893999
1585.0,0.685996,0.0140004,0.704,0.683025
1609.0,0.397524,0.0150042,0.390545,0.373002
1566.0,0.472,0.0150006,0.476999,0.491165
1547.0,0.563998,0.0139985,0.571999,0.822003
1628.0,0.472999,0.0150003,0.488,0.478386
1655.0,0.552,0.0150001,0.589005,0.595153
1601.0,0.692002,0.014997,0.711008,1.265
1557.0,0.553998,0.0140016,0.56,0.818997
1547.0,0.471999,0.0130005,0.475999,0.450224
1570.0,0.460005,0.0149953,0.497003,0.713053
1553.0,0.642994,0.0140009,0.612999,0.638002
1574.0,0.572992,0.013,0.609002,0.60901
1575.0,0.783,0.0150034,0.820998,1.077
1671.0,0.467,0.0140007,0.460997,0.463052
1636.0,0.746997,0.0139999,0.731002,0.719994
1676.0,1.185,0.0150054,1.207,1.38905
1769.0,0.688003,0.0159967,0.701,0.698925
1791.0,0.890003,0.0179982,0.900998,0.886971
1807.0,0.686998,0.0170012,0.697998,1.01808
1807.0,0.881001,0.0180013,0.895997,1.197
1796.0,0.550999,0.0170014,0.592999,0.846997
1827.0,0.733002,0.0190012,0.761999,0.684997
1791.0,0.923004,0.018995,0.926006,1.52723
1762.0,0.891,0.016001,0.913002,1.178
1820.0,1.003,0.0189965,1.014,1.032
1834.0,0.604999,0.0170007,0.630006,0.623085
1818.0,0.481999,0.0200005,0.479,0.463
1773.0,0.798994,0.0170007,0.809006,1.062
1800.0,0.774998,0.0189998,0.802004,0.964077
1864.0,1.212,0.0179994,1.237,1.529
1876.0,0.973001,0.0209987,0.965997,1.071
1856.0,0.832,0.0189993,0.834,0.827
1869.0,0.629,0.0230012,0.632998,0.939004
1882.0,0.526997,0.0199995,0.539997,0.548
1915.0,0.925999,0.0220001,0.954005,0.989994
1951.0,0.842,0.02,0.849001,0.886
1944.0,0.712001,0.0189998,0.741,0.721
1902.0,0.682001,0.0200005,0.657999,0.641002
1890.0,0.709,0.0180006,0.743,0.708
1858.0,0.804996,0.0190005,0.821,0.823999
1874.0,0.795009,0.0179923,0.841005,0.783996
1889.0,0.998997,0.0190017,1.00601,1.51907
1936.0,0.782997,0.0180013,0.804002,1.08105
1925.0,0.843,0.0200045,0.850998,0.828087
1977.0,0.529999,0.0209992,0.554001,0.75603
1969.0,0.734999,0.0210047,0.755996,0.944
2011.0,1.035,0.0230005,1.049,1.09104
2021.0,1.223,0.023001,1.245,1.21423
2042.0,1.338,0.0209978,1.355,1.35705
2075.0,0.704001,0.0219984,0.726,0.900004
2077.0,0.578,0.0240033,0.572,0.593999
2037.0,0.865001,0.0239968,0.869,0.856001
2047.0,0.794006,0.0229955,0.801998,1.20904
727.0,0.148996,0.00500083,0.165001,0.167003
761.0,0.212,0.00400043,0.206,0.181994
816.0,0.16,0.00500321,0.159,0.187003
860.0,0.267996,0.00600004,0.245003,0.243004
879.0,0.155998,0.00599933,0.155002,0.138998
897.0,0.214995,0.00600028,0.215001,0.21
925.0,0.221,0.00599718,0.226001,0.399
948.0,0.288004,0.00699687,0.276002,0.301999
1020.0,0.192999,0.0070014,0.204999,0.177996
1062.0,0.150002,0.008003,0.145996,0.248001
1054.0,0.303997,0.00799799,0.305,0.576999
1108.0,0.170005,0.00799966,0.187994,0.276996
1107.0,0.238998,0.00900698,0.260993,0.267001
1126.0,0.253003,0.00900006,0.277002,0.551998
1158.0,0.259003,0.00899768,0.258001,0.394052
1180.0,0.291996,0.00900054,0.302999,0.311234
1170.0,0.163996,0.00900126,0.188,0.291001
1191.0,0.179998,0.00900316,0.167995,0.287998
1204.0,0.265,0.0090003,0.263998,0.421002
1183.0,0.250997,0.00899982,0.243999,0.285998
1219.0,0.351003,0.00699759,0.363005,0.666997
1252.0,0.375001,0.00999594,0.395,0.752038
1265.0,0.279997,0.00999999,0.288,0.262998
1272.0,0.247004,0.0109966,0.273001,0.263021
1260.0,0.297002,0.00999808,0.319003,0.280005
1276.0,0.342998,0.00999761,0.335002,0.561
1342.0,0.362997,0.0109997,0.363,0.555001
1409.0,0.341,0.0110004,0.353002,0.463996
1487.0,0.238,0.0130017,0.248004,0.335
1442.0,0.310001,0.0129995,0.307998,0.296003
1434.0,0.367004,0.0119953,0.372004,0.378
1482.0,0.282995,0.0130031,0.310003,0.282003
1466.0,0.330993,0.0130014,0.340001,0.326
1470.0,0.348997,0.0140018,0.368997,0.546999
1457.0,0.317001,0.013999,0.326002,0.316996
1412.0,0.237998,0.018002,0.241004,0.339002
1332.0,0.271,0.0119998,0.295,0.272997
1331.0,0.394002,0.0109992,0.407,0.540176
1331.0,0.357999,0.0110018,0.368997,0.705998
1283.0,0.367005,0.00999665,0.360998,0.376
1356.0,0.286998,0.0110009,0.297,0.483047
1377.0,0.304,0.0120001,0.319999,0.679002
1358.0,0.464002,0.0109973,0.496007,0.469
1394.0,0.359,0.0110006,0.376003,0.356997
1444.0,0.620999,0.0130062,0.627996,0.614999
1545.0,0.441997,0.0130005,0.455,0.809998
1561.0,0.494002,0.0129976,0.492999,0.914195
1583.0,0.475996,0.0160005,0.480999,0.483
1580.0,0.39,0.0150027,0.414001,0.411
1607.0,0.518001,0.0149972,0.532002,0.676002
1659.0,0.533,0.0180008,0.56201,0.610012
1655.0,0.620999,0.016,0.637,0.630004
1704.0,0.347996,0.0160007,0.353999,0.498031
1649.0,0.387995,0.0320003,0.412,0.510997
1658.0,0.573996,0.0170007,0.588999,0.884001
1600.0,0.573999,0.0160029,0.592998,0.857041
1570.0,0.534005,0.0149953,0.543002,0.516
1564.0,0.588001,0.013999,0.592004,1.12817
1562.0,0.738994,0.0140021,0.759003,0.772017
1585.0,0.321994,0.0140035,0.343999,0.340025
1520.0,0.426,0.0140009,0.432005,0.446
1560.0,0.462001,0.0149989,0.482998,0.481
1563.0,0.659001,0.0140002,0.676999,1.11204
1580.0,0.618001,0.0150008,0.636999,0.921
1601.0,0.664003,0.0149932,0.662,0.951003
1583.0,0.486001,0.0150003,0.516,0.508998
1585.0,0.826997,0.0140007,0.854002,1.17904
1591.0,0.341998,0.014003,0.353999,0.384999
1630.0,0.701996,0.0160043,0.702996,0.678045
1640.0,0.742,0.0149996,0.734,0.702043
1659.0,0.529,0.016001,0.556,0.523001
1684.0,0.457,0.0150006,0.468997,0.464
1650.0,0.444,0.016001,0.463999,0.741998
1633.0,0.689993,0.0150003,0.719002,0.950082
1669.0,0.684,0.0169981,0.692004,0.668994
1696.0,0.741002,0.0159976,0.753,0.716051
1738.0,0.409,0.015003,0.438997,0.388
1703.0,0.522,0.0180008,0.536004,0.82805
1704.0,0.658003,0.0159976,0.66,0.909039
1728.0,0.509009,0.0159917,0.524998,0.505998
1780.0,0.615001,0.0180001,0.637998,1.079
1792.0,0.741997,0.0190005,0.781001,0.985998
1733.0,0.584998,0.0190015,0.606,0.600998
1706.0,0.552991,0.0160003,0.558,0.540046
1675.0,0.495003,0.0159981,0.504999,0.494899
1688.0,0.688998,0.0190001,0.719,0.710997
1720.0,0.663997,0.0169988,0.678,0.654998
1712.0,0.907,0.0159972,0.907999,1.51622
1791.0,0.482001,0.0160005,0.503996,0.821999
1799.0,0.836003,0.0189998,0.835002,0.858997
1815.0,1.36045,0.020004,1.38199,2.20512
1880.0,0.752997,0.0200026,0.755998,0.773
1901.0,0.948993,0.0210018,0.971001,0.976998
1971.0,0.772002,0.0209982,0.802001,1.22608
1943.0,0.960998,0.0210011,0.972003,0.945996
1977.0,0.657995,0.0219994,0.673006,0.648002
1937.0,0.753993,0.0210004,0.781,0.71
1948.0,1.01001,0.0229928,1.022,1.65501
1967.0,1.067,0.0220003,1.039,1.73705
1951.0,1.089,0.0209997,1.101,1.42299
1997.0,0.719998,0.0199995,0.760001,0.922001
1976.0,0.549999,0.0219979,0.559997,0.619002
1950.0,0.934002,0.0229998,0.940997,0.969077
1951.0,0.851997,0.0210016,0.874002,0.846041
1995.0,1.32793,0.0220003,1.328,1.815
2061.0,1.055,0.0240006,1.061,1.062
2039.0,0.947996,0.0239995,0.951,0.948044
2028.0,0.68,0.0220001,0.694,0.692043
2025.0,0.584,0.0229995,0.588001,0.568061
2029.0,0.982003,0.0229964,1.02099,0.972996
2106.0,0.939994,0.0250003,0.96,0.933999
2123.0,0.817,0.0250003,0.843003,1.07004
2090.0,0.778999,0.0249999,0.790001,1.00105
2074.0,0.803999,0.0420005,0.813998,0.988047
2037.0,0.902001,0.0239992,0.899045,1.186
2049.0,0.886049,0.023006,0.913997,1.283
2054.0,1.13116,0.0239935,1.184,1.163
2114.0,0.927001,0.0239985,0.911,0.865005
2100.0,0.956079,0.0259919,0.980998,1.32335
2115.0,0.570997,0.0250022,0.580998,0.585042
2133.0,0.825063,0.0580065,0.895994,0.818001
2160.0,1.195,0.0329998,1.17608,1.55204
2196.0,1.37207,0.0249984,1.37906,1.39199
2214.0,1.56305,0.0280006,1.57805,1.91703
2259.0,0.819005,0.0279982,0.84814,0.832046
2247.0,0.636997,0.026,0.656,0.751997
2207.0,0.963053,0.0269997,1.00711,0.968999
2223.0,0.951996,0.0279987,0.958999,0.916996
805.0,0.197001,0.00600314,0.213003,0.192073
857.0,0.162006,0.00599504,0.168063,0.432998
904.0,0.279001,0.00600052,0.288001,0.326995
943.0,0.169,0.00599933,0.185999,0.159003
947.0,0.245,0.00800037,0.243,0.224004
987.0,0.245005,0.00699639,0.248999,0.570002
1020.0,0.303,0.00500083,0.294004,0.547998
1059.0,0.212016,0.0079999,0.232002,0.304002
1137.0,0.159999,0.00800085,0.160001,0.264999
1138.0,0.328997,0.00900555,0.345042,0.313
1178.0,0.206001,0.0090096,0.204993,0.344
1195.0,0.296002,0.00999928,0.284999,0.278996
1189.0,0.301004,0.008991,0.313997,0.277999
1243.0,0.278003,0.00999951,0.278997,0.279995
1261.0,0.334,0.0100005,0.346004,0.659999
1279.0,0.216998,0.0110006,0.228004,0.338001
1293.0,0.196287,0.0109994,0.203002,0.343004
1277.0,0.292999,0.0110006,0.28,0.281999
1308.0,0.294,0.0109999,0.299,0.279003
1298.0,0.36507,0.0109978,0.39,0.454
1334.0,0.392046,0.0109942,0.406999,0.392002
1375.0,0.312999,0.0119998,0.345001,0.583003
1386.0,0.288999,0.0120015,0.302997,0.291051
1365.0,0.316072,0.0120006,0.338001,0.325001
1391.0,0.390003,0.0119941,0.380999,0.618036
1412.0,0.398049,0.0109963,0.416,0.416999
1501.0,0.370042,0.013001,0.386071,0.581995
1568.0,0.256993,0.0140014,0.260004,0.241999
1574.0,0.346001,0.0170052,0.380067,0.569
1566.0,0.406995,0.0140002,0.417,0.554002
1600.0,0.322,0.0139999,0.336085,0.319999
1562.0,0.368001,0.0330021,0.386,0.345003
1582.0,0.400998,0.0169995,0.417007,0.549997
1586.0,0.392999,0.0150023,0.40801,0.383993
1568.0,0.248005,0.0149972,0.274003,0.405998
1485.0,0.334999,0.0140004,0.317001,0.294044
1432.0,0.455,0.0129993,0.455,0.694002
1457.0,0.402994,0.0130014,0.419998,0.41952
1455.0,0.406,0.028002,0.433061,0.426
1434.0,0.317001,0.0129998,0.318,0.582
