Graph size,Flexible forward,Constant forward,Flexible backward,Constant backward
291.0,0.135,0.00200009,0.14401,0.00200009
325.0,0.154001,0.0019989,0.16282,0.00599504
339.0,0.108997,0.00200129,0.117529,0.00300479
307.0,0.089999,0.00200033,0.199033,0.134
286.0,0.148,0.00199962,0.187011,0.00899887
388.0,0.109997,0.00200129,0.117013,0.00300384
264.0,0.119071,0.00200081,0.150556,0.0150044
332.0,0.147001,0.00300002,0.233005,0.0989962
341.0,0.0819998,0.0030005,0.0960002,0.00300217
319.0,0.0539989,0.00199986,0.122995,0.0830016
262.0,0.0730016,0.00200224,0.164053,0.116002
283.0,0.110997,0.00199914,0.117997,0.00200176
368.0,0.137,0.00299883,0.146,0.0040009
359.0,0.132999,0.00200224,0.146999,0.00300002
358.0,0.0600019,0.00299859,0.0630028,0.00299764
239.0,0.0909953,0.00199986,0.195,0.131999
302.0,0.121997,0.00199986,0.126075,0.00199819
352.0,0.125,0.00300097,0.128996,0.00900316
325.0,0.132999,0.00300121,0.134,0.00200033
321.0,0.166003,0.00199604,0.186002,0.00199795
344.0,0.111997,0.00300121,0.195004,0.082001
336.0,0.0839658,0.00200033,0.114003,0.0370004
287.0,0.0729969,0.00200033,0.0720005,0.00199986
277.0,0.136002,0.00300455,0.142998,0.00300217
363.0,0.0970016,0.00300074,0.0959973,0.0030005
328.0,0.162,0.00200224,0.166002,0.00299621
432.0,0.126001,0.00299835,0.132992,0.00300264
290.0,0.117005,0.00199962,0.207999,0.065002
390.0,0.315999,0.00200009,0.632723,0.640013
487.0,0.173005,0.00399494,0.196996,0.00399899
336.0,0.172,0.00199914,0.174018,0.00199986
410.0,0.211996,0.00300288,0.205009,0.0030067
356.0,0.145,0.00299811,0.286946,0.207083
394.0,0.139,0.00299859,0.279011,0.197059
337.0,0.113,0.00300169,0.258115,0.220019
337.0,0.151999,0.00299978,0.181,0.00299788
412.0,0.254997,0.0030036,0.268001,0.00200272
419.0,0.260998,0.00200033,0.562285,0.565794
429.0,0.162997,0.00500154,0.181997,0.00300431
337.0,0.0960021,0.00299954,0.0929992,0.0030005
294.0,0.139004,0.00199556,0.262,0.191268
397.0,0.198997,0.00400305,0.198003,0.0040009
412.0,0.157051,0.00299978,0.186001,0.0030005
480.0,0.268,0.00300217,0.295001,0.00400066
411.0,0.151001,0.00199842,0.162002,0.00300145
405.0,0.0999992,0.0029974,0.114998,0.00300336
354.0,0.0939984,0.002002,0.196998,0.114004
315.0,0.129,0.00299954,0.269252,0.194004
426.0,0.179065,0.00299907,0.192001,0.00299811
402.0,0.128001,0.00300002,0.141,0.00300145
363.0,0.147999,0.00200033,0.323,0.276999
369.0,0.0979986,0.00300241,0.115001,0.00600219
347.0,0.151001,0.0019989,0.154999,0.00200224
410.0,0.182998,0.00300241,0.225999,0.0310004
398.0,0.216053,0.00200009,0.216999,0.00400639
477.0,0.219999,0.00299859,0.223,0.00400066
394.0,0.136002,0.00299883,0.133001,0.00300431
410.0,0.104998,0.00299835,0.253001,0.222474
335.0,0.106999,0.00200057,0.220999,0.124003
391.0,0.209999,0.00300241,0.451999,0.433
450.0,0.253,0.0030055,0.265003,0.00299621
463.0,0.342046,0.00299978,0.502281,0.253999
538.0,0.208001,0.00399923,0.218004,0.00399995
386.0,0.0830021,0.00200009,0.0770001,0.00300169
311.0,0.126999,0.00199866,0.187002,0.0669985
415.0,0.154001,0.00300217,0.162858,0.00399876
215.0,0.0260031,0.00100017,0.0360034,0.00599694
225.0,0.0199976,0.00100064,0.0280013,0.00399923
258.0,0.020004,0.00100112,0.0350029,0.00899911
273.0,0.0379946,0.00200319,0.0380037,0.00199842
281.0,0.0320027,0.00199723,0.0630004,0.0270002
325.0,0.0189977,0.00200295,0.020005,0.00199914
249.0,0.0340011,0.00200009,0.0360029,0.00199914
254.0,0.0209978,0.000999689,0.0229995,0.00199986
332.0,0.0350046,0.00200009,0.0530012,0.0159991
339.0,0.0620005,0.00199938,0.144998,0.0930021
340.0,0.0240009,0.00100183,0.0450013,0.0149994
321.0,0.0319991,0.00200272,0.0600028,0.0249979
323.0,0.0479999,0.00200367,0.0489991,0.00200009
348.0,0.0609953,0.00100207,0.0900002,0.0210004
385.0,0.0290003,0.00100231,0.0379944,0.00500107
408.0,0.0239987,0.000996351,0.026,0.00200176
335.0,0.0279982,0.00200343,0.0279968,0.00200105
370.0,0.0240018,0.00199795,0.0249979,0.00100207
390.0,0.0390017,0.00200224,0.0439987,0.00199914
342.0,0.0460026,0.00199938,0.0770016,0.0249982
386.0,0.0370014,0.00199986,0.0389996,0.00200367
412.0,0.0539968,0.00199699,0.0559976,0.00199962
411.0,0.038003,0.00199914,0.0369964,0.00200057
399.0,0.034004,0.00200176,0.0350027,0.0019989
343.0,0.0289998,0.0019989,0.0409982,0.00800228
339.0,0.0479968,0.00200248,0.0899975,0.0420012
403.0,0.0800016,0.00199795,0.129998,0.0510011
426.0,0.0680022,0.00200105,0.0869997,0.00200248
498.0,0.0479994,0.00199747,0.0950036,0.0339987
472.0,0.0419996,0.00199962,0.0480003,0.00199819
410.0,0.044996,0.00200295,0.0479991,0.00499916
421.0,0.0409994,0.00199986,0.0400019,0.00200248
472.0,0.0519996,0.00199962,0.0539997,0.00200129
528.0,0.0710006,0.00200081,0.0789964,0.00300121
541.0,0.0309985,0.00200009,0.037004,0.00699568
458.0,0.0460024,0.0019989,0.102001,0.0549986
401.0,0.047997,0.00200081,0.0480018,0.00199747
508.0,0.0450006,0.00200343,0.0509982,0.00200033
463.0,0.0519993,0.00300097,0.0730171,0.0270028
403.0,0.0429981,0.00200176,0.0520022,0.0049994
445.0,0.0380025,0.00199795,0.0480013,0.00699902
453.0,0.0259998,0.002002,0.0289955,0.00300097
381.0,0.0399995,0.00199986,0.0679994,0.0240011
351.0,0.0660181,0.000996828,0.117001,0.0489995
439.0,0.059,0.00199938,0.0599978,0.00199962
494.0,0.087002,0.00200009,0.091001,0.00199938
529.0,0.0639997,0.00199747,0.0790029,0.0169976
503.0,0.049,0.00200129,0.0759985,0.0310035
450.0,0.096997,0.00300097,0.200001,0.130001
489.0,0.0740004,0.00200105,0.0910013,0.0140021
517.0,0.157999,0.00200009,0.297293,0.162999
583.0,0.0749996,0.00200248,0.157002,0.0849986
611.0,0.100997,0.00200009,0.282712,0.239003
561.0,0.0809979,0.0030005,0.089999,0.00200129
563.0,0.060004,0.00199723,0.128766,0.0870011
529.0,0.0919983,0.00200129,0.0939991,0.0030005
559.0,0.0690036,0.00200033,0.0670013,0.00300169
572.0,0.124996,0.00300145,0.126002,0.00199819
590.0,0.0509961,0.00300121,0.0579982,0.00200057
545.0,0.0980024,0.00300026,0.207,0.158007
476.0,0.0900693,0.00199866,0.100999,0.00200081
518.0,0.0679991,0.00199986,0.0719976,0.00200152
531.0,0.105996,0.00200176,0.227002,0.148997
566.0,0.152,0.00200105,0.167996,0.00299788
593.0,0.203,0.0029974,0.218132,0.00200129
637.0,0.0469961,0.00199986,0.0549989,0.00200129
547.0,0.117001,0.00199819,0.336999,0.345004
479.0,0.0620008,0.00199842,0.117006,0.0530007
544.0,0.142999,0.00200057,0.170995,0.00200176
562.0,0.134001,0.00199771,0.161996,0.00300336
600.0,0.154995,0.00300002,0.321006,0.236997
604.0,0.103062,0.00399995,0.138004,0.0149972
557.0,0.170998,0.00400019,0.36601,0.326002
621.0,0.0579982,0.00200057,0.143,0.0895252
598.0,0.193998,0.00299978,0.216002,0.00599837
553.0,0.112067,0.00100398,0.196998,0.0719955
618.0,0.122,0.0030005,0.321999,0.315002
619.0,0.0920045,0.00300026,0.104996,0.00299811
553.0,0.0670035,0.00200272,0.0729988,0.00300026
509.0,0.111497,0.00200224,0.121,0.0029974
612.0,0.154,0.00300241,0.336,0.278003
680.0,0.100003,0.00300097,0.111998,0.00299954
664.0,0.0779998,0.00299716,0.168994,0.125001
568.0,0.126003,0.00299764,0.125999,0.00300312
503.0,0.0999997,0.00300121,0.142001,0.0340006
610.0,0.0829992,0.00200224,0.195,0.133
626.0,0.158128,0.00199771,0.151999,0.00299978
593.0,0.153001,0.00300026,0.161999,0.00300097
602.0,0.124998,0.00200343,0.125625,0.002002
631.0,0.111994,0.0030005,0.255001,0.267
589.0,0.0789955,0.00200033,0.0950003,0.00200152
535.0,0.113003,0.00199533,0.114001,0.00300336
596.0,0.137003,0.00299859,0.139001,0.00200009
651.0,0.147999,0.00300026,0.160999,0.00299954
712.0,0.085,0.00300336,0.168005,0.0989959
668.0,0.203999,0.00300074,0.223999,0.00400543
638.0,0.268002,0.00199962,0.279,0.00200129
801.0,0.176059,0.00300312,0.445997,0.452015
763.0,0.284,0.00300074,0.724,0.867045
695.0,0.112906,0.00300002,0.207001,0.0769992
692.0,0.206999,0.00300121,0.224885,0.00299954
705.0,0.123,0.00300026,0.130999,0.00300097
672.0,0.126002,0.00299835,0.278997,0.258001
628.0,0.151999,0.00300121,0.166535,0.00299931
701.0,0.221,0.00200129,0.24,0.00200224
753.0,0.191069,0.00300241,0.188054,0.00300002
775.0,0.138997,0.00399899,0.132001,0.00299978
707.0,0.111997,0.00299954,0.119,0.00299835
592.0,0.175,0.00199795,0.304026,0.205003
646.0,0.131003,0.00299788,0.133999,0.00300121
755.0,0.258999,0.00200129,0.287004,0.00400257
842.0,0.222002,0.00199938,0.264997,0.0339997
809.0,0.217,0.00300074,0.238,0.00400376
763.0,0.150792,0.00300169,0.160996,0.00300026
719.0,0.106996,0.00300241,0.114003,0.00299954
626.0,0.154,0.00214219,0.174,0.00299716
698.0,0.107003,0.00299621,0.16,0.0380006
771.0,0.166999,0.0030005,0.181,0.00300431
717.0,0.16,0.00299978,0.241003,0.0859971
680.0,0.12717,0.00200176,0.134995,0.00400448
684.0,0.133004,0.00199437,0.157999,0.00300121
710.0,0.19,0.00300121,0.183001,0.00200129
747.0,0.199001,0.00199795,0.210001,0.00300288
815.0,0.195999,0.00300026,0.312997,0.189785
804.0,0.230001,0.00399876,0.304017,0.120435
766.0,0.117,0.00300074,0.12102,0.00499892
700.0,0.130004,0.00299931,0.123015,0.00300336
692.0,0.168001,0.00200057,0.17503,0.00200129
778.0,0.203003,0.0029974,0.339017,0.251334
843.0,0.321994,0.00300312,0.596001,0.544001
905.0,0.181001,0.00400138,0.438997,0.452019
857.0,0.152998,0.00399995,0.261998,0.159052
668.0,0.179001,0.00199938,0.319001,0.213999
688.0,0.128,0.00200009,0.274997,0.216
311.0,0.0410011,0.00200129,0.0820007,0.0370004
343.0,0.0459969,0.00200319,0.0480011,0.00199819
367.0,0.0590012,0.00200343,0.0670013,0.0019958
402.0,0.0739999,0.0019989,0.0799999,0.00499845
418.0,0.0389986,0.00200033,0.0400012,0.00200248
386.0,0.0610516,0.00200081,0.153999,0.105
380.0,0.0560012,0.00200272,0.0619991,0.00199866
413.0,0.0419998,0.00200486,0.0740025,0.0239956
459.0,0.0890012,0.00299835,0.111999,0.00599766
480.0,0.0509992,0.00300193,0.051008,0.00299382
464.0,0.0779994,0.00299978,0.118,0.0310025
474.0,0.0820019,0.00199914,0.181001,0.135999
469.0,0.101,0.00300121,0.100997,0.00200343
520.0,0.0369995,0.00200057,0.084002,0.0420022
560.0,0.0389972,0.00200081,0.127996,0.0930011
523.0,0.079,0.00299883,0.0899994,0.00300169
546.0,0.0419991,0.00299764,0.0480027,0.00300026
511.0,0.0480022,0.00299788,0.109997,0.058002
540.0,0.0899999,0.00300026,0.0979998,0.00300336
524.0,0.0730021,0.00299883,0.149998,0.0840003
555.0,0.0829973,0.00300145,0.136999,0.0549986
593.0,0.0589988,0.00299788,0.0599082,0.00299954
579.0,0.0599999,0.00299978,0.0950005,0.0390034
524.0,0.0570006,0.00299478,0.0699978,0.00300026
518.0,0.0710034,0.00199747,0.0660031,0.00199604
515.0,0.117004,0.00199723,0.131,0.00300026
587.0,0.108999,0.00300264,0.112824,0.0029974
632.0,0.0919986,0.0040009,0.0930114,0.00300145
682.0,0.0810027,0.0039978,0.130018,0.0480027
628.0,0.107,0.00400186,0.168696,0.0830016
608.0,0.104,0.00300121,0.10504,0.00200105
641.0,0.101004,0.00199842,0.113,0.00299835
717.0,0.108,0.00400114,0.121994,0.00300002
753.0,0.0719995,0.00399995,0.0759964,0.00400233
699.0,0.0970304,0.00399542,0.100002,0.0040102
649.0,0.0989976,0.0039978,0.104003,0.0039978
655.0,0.0690002,0.00300241,0.204537,0.169996
648.0,0.0820007,0.00299931,0.167008,0.0971456
658.0,0.096,0.00300002,0.279256,0.283029
596.0,0.0829976,0.00199986,0.181019,0.0989976
643.0,0.0679996,0.00300121,0.219027,0.188993
590.0,0.083998,0.00400543,0.0970278,0.00400019
542.0,0.120997,0.00200677,0.125001,0.00300097
566.0,0.0931356,0.00200129,0.205015,0.127017
646.0,0.141999,0.00399995,0.355322,0.361
725.0,0.091001,0.00399947,0.137001,0.0319974
722.0,0.0980022,0.00399852,0.293999,1.779
687.0,0.194999,0.00468373,0.378234,0.351002
674.0,0.129,0.00399876,0.363073,0.389004
691.0,0.257995,0.00400162,0.260996,0.00300121
797.0,0.169001,0.00399733,0.368429,0.354002
806.0,0.227997,0.00400162,0.231517,0.00500298
847.0,0.214999,0.00500488,0.217999,0.00499868
779.0,0.122066,0.00395918,0.120998,0.00500345
791.0,0.176997,0.00400162,0.175999,0.00500011
778.0,0.170999,0.0040009,0.350002,1.78509
787.0,0.222997,0.00400186,0.492996,3.26904
833.0,0.132,0.00400019,0.124998,0.0050025
777.0,0.172998,0.00399995,0.183001,0.00500536
744.0,0.175994,0.00400066,0.187952,0.0040009
699.0,0.149999,0.00299835,0.169002,0.0059979
741.0,0.183001,0.00300193,0.185001,0.00399876
764.0,0.22706,0.00300145,0.253999,0.00399995
793.0,0.343002,0.00300121,0.376002,0.00500298
853.0,0.116996,0.00400066,0.387996,2.81852
792.0,0.207999,0.00399995,0.506999,2.09683
756.0,0.171069,0.00399971,0.185,0.00400376
709.0,0.223002,0.00299883,0.230005,0.00399613
772.0,0.243997,0.00300097,0.642997,2.88144
799.0,0.295001,0.00399995,0.315999,0.00400043
820.0,0.213003,0.00399804,0.308,0.0990014
820.0,0.352059,0.00400186,0.389994,0.0040009
848.0,0.113998,0.00300002,0.128998,0.00400066
815.0,0.284066,0.00400352,0.288996,0.00400162
841.0,0.242001,0.00399971,0.317002,0.0320003
809.0,0.184998,0.00400114,0.199004,0.00399876
851.0,0.167998,0.00400043,0.194291,0.00499964
812.0,0.121002,0.00499868,0.137002,0.00399852
771.0,0.244998,0.00300145,0.682303,4.70511
803.0,0.251003,0.00399923,0.278632,0.00400066
878.0,0.207999,0.00499868,0.277032,0.087014
959.0,0.146002,0.00499463,0.151339,0.00492907
845.0,0.209003,0.00500035,0.429625,2.43707
793.0,0.239,0.00399828,0.580087,4.24253
783.0,0.154997,0.00399923,0.279006,0.167994
865.0,0.244092,0.00499797,0.487001,0.442801
858.0,0.318998,0.00400352,0.451648,0.233001
835.0,0.242998,0.00500321,0.243001,0.0040009
853.0,0.205,0.00400066,0.205997,0.00400281
847.0,0.170002,0.00499845,0.216999,0.0340009
800.0,0.243997,0.00400043,0.244999,0.00600958
821.0,0.228503,0.00400186,0.303998,0.0429993
848.0,0.276,0.00300145,0.613,4.09801
998.0,0.196998,0.0039978,0.282997,0.0790048
917.0,0.325998,0.00500059,0.336993,0.00600171
964.0,0.56,0.00400043,0.798579,0.448999
1000.0,0.295998,0.00399995,0.433003,0.203
1033.0,0.425001,0.00399876,0.881001,5.05907
1052.0,0.251041,0.00402784,0.28,0.00700879
946.0,0.339005,0.0049963,0.649066,2.29642
1001.0,0.236,0.00500393,0.278399,0.0049994
941.0,0.229998,0.00400066,0.249001,0.00699949
928.0,0.350311,0.00299978,0.371836,0.00500131
954.0,0.343998,0.00400162,0.357998,0.00300121
994.0,0.433013,0.00500131,0.460345,0.00500298
1074.0,0.265998,0.00500011,0.282002,0.0100029
1020.0,0.231005,0.00599813,0.509997,3.40974
924.0,0.369,0.00499916,0.392241,0.00599623
900.0,0.305999,0.00500035,0.322605,0.00499725
969.0,0.448002,0.00499988,0.456998,0.00500417
1121.0,0.418,0.00500154,0.433999,0.00499964
1121.0,0.363059,0.00600028,0.693003,3.48472
1109.0,0.291999,0.00600147,0.377001,0.107009
1032.0,0.171458,0.00600028,0.391572,2.12171
951.0,0.323999,0.00300097,0.480998,0.207
971.0,0.231058,0.00399423,0.260001,0.00499868
1018.0,0.246997,0.00600386,0.561897,3.801
1035.0,0.306999,0.00299907,0.322999,0.00400019
996.0,0.292,0.00499988,0.467971,0.248001
956.0,0.320002,0.00499701,0.687462,0.785002
1008.0,0.304067,0.00299954,0.332996,0.00300241
1001.0,0.368999,0.00500321,0.508225,0.224002
1121.0,0.306002,0.00499988,0.333025,0.0050025
1100.0,0.327064,0.00400066,0.634716,3.67872
1120.0,0.212999,0.00600243,0.245995,0.00700426
1017.0,0.279997,0.00700116,0.295999,0.00599861
1020.0,0.357503,0.00400305,0.374995,0.00600076
1048.0,0.299992,0.00500321,0.548001,2.55312
1134.0,0.524996,0.00500154,0.558424,0.0059998
1218.0,0.344002,0.0069983,0.355998,0.00400114
1183.0,0.262,0.00699902,0.482654,2.36721
1084.0,0.382999,0.006001,0.406999,0.00700402
1000.0,0.293999,0.00300169,0.648731,4.181
423.0,0.0550005,0.00299907,0.122999,0.0470011
436.0,0.0819981,0.00199986,0.0850003,0.00299954
489.0,0.0990028,0.00299668,0.104,0.00300121
517.0,0.0459983,0.00299835,0.0489988,0.00300074
470.0,0.0779994,0.00300169,0.196997,0.149007
500.0,0.0920012,0.00300097,0.292005,0.307997
524.0,0.0699987,0.00200129,0.082001,0.00300241
535.0,0.111,0.00300074,0.127997,0.00299859
587.0,0.0630453,0.00400352,0.0690002,0.00300097
590.0,0.113,0.00400186,0.125998,0.00400424
595.0,0.100998,0.00300503,0.275002,0.218004
605.0,0.147043,0.00300241,0.39,0.394001
628.0,0.0649998,0.00299907,0.0840015,0.0120015
693.0,0.0659978,0.00400233,0.0650008,0.00399613
664.0,0.146998,0.00400186,0.145999,0.0040009
708.0,0.0760012,0.0030005,0.234996,0.713001
675.0,0.0929968,0.00300002,0.110997,0.0110047
656.0,0.112002,0.00300026,0.303,0.265999
706.0,0.105996,0.00400019,0.179001,0.0609989
681.0,0.116999,0.00399804,0.24701,0.192002
724.0,0.076997,0.00400043,0.0859973,0.00400138
750.0,0.0810039,0.00400066,0.0829978,0.00500154
693.0,0.0950003,0.00400138,0.145996,0.061002
685.0,0.104998,0.00300121,0.31,1.034
685.0,0.148001,0.00499988,0.218002,0.0440009
688.0,0.156003,0.00400114,0.144997,0.00500584
782.0,0.134002,0.00400043,0.272998,0.172999
805.0,0.115063,0.00399852,0.127001,0.00499892
827.0,0.153006,0.00499511,0.170995,0.00500321
804.0,0.152001,0.00400138,0.185999,0.0200024
805.0,0.146996,0.00400209,0.154001,0.00400066
865.0,0.170058,0.00500011,0.436996,2.64304
928.0,0.106,0.00499964,0.125,0.00600386
890.0,0.17,0.00600171,0.353998,1.71282
873.0,0.147998,0.00500441,0.165012,0.00500107
887.0,0.112999,0.00500274,0.121894,0.00499701
791.0,0.137999,0.00400043,0.134998,0.00500178
836.0,0.152001,0.00400233,0.156996,0.00500226
832.0,0.139,0.00499868,0.152,0.00499964
774.0,0.103996,0.00500059,0.0969996,0.00500274
756.0,0.142998,0.00400209,0.379002,2.269
735.0,0.176,0.00499797,0.433998,2.77458
737.0,0.196,0.00400043,0.407024,0.347021
759.0,0.206681,0.00400233,0.570614,4.62557
854.0,0.126998,0.00499988,0.146999,0.00400209
908.0,0.169001,0.00600195,0.243001,0.0720003
888.0,0.251001,0.00499892,0.255523,0.00500369
880.0,0.194994,0.00500154,0.267,0.0740006
860.0,0.300998,0.00399923,0.313,0.00499988
952.0,0.218999,0.00500083,0.230001,0.00499988
996.0,0.287999,0.00600243,0.302001,0.00600076
1017.0,0.274004,0.00399947,0.280999,0.00600243
1031.0,0.185,0.0070014,0.352003,0.249
989.0,0.243064,0.00600219,0.248997,0.00600219
1021.0,0.283001,0.00400114,0.314005,0.00699854
982.0,0.29612,0.00400138,0.333001,0.0160007
1028.0,0.157,0.00600386,0.332,0.265168
999.0,0.250999,0.00500083,0.270998,0.00600028
948.0,0.300998,0.00400114,0.311005,0.00599504
941.0,0.256004,0.00499725,0.281997,0.0050025
896.0,0.237058,0.00500011,0.246997,0.00500298
948.0,0.294998,0.00300097,0.304001,0.0059979
970.0,0.465993,0.00900149,0.642001,0.264001
1029.0,0.165998,0.00600004,0.198,0.00599837
985.0,0.266997,0.006001,0.276,0.0060029
973.0,0.245002,0.00399923,0.280995,0.00600171
955.0,0.349556,0.00600028,0.360997,0.00600076
919.0,0.319997,0.00500154,0.330998,0.0140026
983.0,0.353998,0.0119984,0.394001,0.0359981
989.0,0.295002,0.00699782,0.300998,0.0190027
1011.0,0.533998,0.00600123,1.161,9.52237
1063.0,0.189001,0.00600147,0.224001,0.00599837
1024.0,0.389002,0.00599837,0.410551,0.00599909
1031.0,0.368058,0.00699997,0.385,0.00599837
1051.0,0.312,0.00700259,0.304,0.00700212
1024.0,0.268004,0.00599647,0.360001,0.147999
1009.0,0.194999,0.00699973,0.428345,2.24765
1007.0,0.362997,0.0120018,0.603023,0.411017
1030.0,0.378995,0.00500011,0.396999,0.00600243
1038.0,0.310051,0.00600147,0.611001,0.439003
1132.0,0.207001,0.0069983,0.463995,2.507
1114.0,0.299998,0.00500059,0.314001,0.0079987
1052.0,0.338048,0.00500178,0.350004,0.0109968
1040.0,0.259997,0.00600266,0.271997,0.00500178
1017.0,0.284998,0.00699997,0.297,0.00500107
1072.0,0.429999,0.00600171,0.907,6.48653
1066.0,0.308002,0.00699878,0.340999,0.00500154
1063.0,0.277999,0.00599957,0.575998,3.75809
1048.0,0.248,0.00700235,0.566023,3.5461
1035.0,0.394003,0.00599813,0.401002,0.00500107
1049.0,0.314002,0.00600004,0.63952,3.83884
1047.0,0.440005,0.00699544,0.536025,0.152015
1172.0,0.251001,0.00600052,0.259019,0.00700235
1172.0,0.442997,0.00900149,0.469099,0.0180004
1184.0,0.718051,0.00599837,1.38501,1.48417
1265.0,0.404998,0.0070014,0.936001,6.31171
1207.0,0.558,0.00700307,0.598934,0.00800252
1291.0,0.397236,0.00700331,0.436996,0.00900054
1271.0,0.551001,0.00499892,0.585003,0.00700212
1220.0,0.359,0.00700283,0.381001,0.00900102
1210.0,0.386999,0.00700307,0.411,0.00799918
1168.0,0.466996,0.00699997,0.496998,0.00700355
1208.0,0.506943,0.00699449,0.979009,6.65802
1219.0,0.587,0.00700092,0.62815,0.0070014
1265.0,0.353001,0.0079999,0.343255,0.00800061
1283.0,0.288,0.00899887,0.325997,0.061002
1207.0,0.536596,0.0080018,1.04647,7.07576
1182.0,0.486999,0.00600195,0.513998,0.00699902
1187.0,0.605,0.00500131,0.83786,0.448003
1296.0,0.604999,0.00599957,0.638065,0.00700045
1360.0,0.515996,0.0100017,0.839187,3.63861
1384.0,0.424997,0.0100002,0.817065,5.18316
1330.0,0.314003,0.00899863,0.330065,0.0140011
1248.0,0.499,0.00800371,0.790053,0.581004
1253.0,0.423944,0.00799799,0.442002,0.00699997
1257.0,0.322001,0.00700092,0.334002,0.00599813
1260.0,0.388,0.00599837,0.39937,0.00800085
1279.0,0.431931,0.0090034,0.456001,0.00800037
1228.0,0.496,0.00800538,0.506998,0.00799966
1234.0,0.457442,0.00800204,0.511372,0.00700092
1273.0,0.550001,0.0090003,0.859,3.6365
1340.0,0.437998,0.00600195,0.455002,0.00599766
1370.0,0.458999,0.00899935,0.470634,0.00999951
1392.0,0.32401,0.00600076,0.356999,0.0530076
1342.0,0.389002,0.00999808,0.421002,0.0110013
1299.0,0.558046,0.00700164,0.771999,0.372002
1330.0,0.542054,0.00600004,0.565047,0.00600219
1382.0,0.654995,0.00900078,1.18093,5.60666
1469.0,0.434999,0.00999975,0.601427,0.251
