"","ins_rcl","ins_prec","del_rcl","del_prec","eins_rcl","eins_prec","edel_rcl","edel_prec"
"1",0.028218,0,0,-0.0209739999999999,0.012466,0.03,0,0.980198
"2",0.033673,0,0,-0.054813,-0.071279,-0.233995,0,0.693878
"3",-0.0559829,0,0,0.014359,-0.0623280000000001,-0.302234,0,0.811966
"4",-0.035714,0,-0.00317500000000004,-0.000475999999999921,-0.022981,-0.265283,0,0.92381
"5",-0.040909,0,0,-0.011439,-0.050322,-0.215444,0,0.8
