56148	243.898	600.064	17174.2	283.459
18230.6	102.839	1570.14	11901.7	141.068
6529.72	113.032	88.6476	3940.05	67.3309
5332.04	76.6626	217.859	6816.43	159.864
904.185	87.5796	54.1723	2246.53	112.943
2783.81	107.474	103.285	2084.55	134.304
1759.26	61.0153	134.448	737.566	71.9016
1550.52	83.0034	125.914	900.29	93.2123
1179.3	95.9942	104.003	488.102	103.417
792.43	104.731	136.104	603.81	98.3696
775.867	84.4637	80.0391	298.955	110.775
972.225	64.3909	112.496	453.286	73.2983
892.192	84.824	82.0519	338.617	149.206
809.215	104.2	94.4066	265.801	110.035
346.985	88.7964	120.842	284.242	94.0629
662.017	83.7878	111.949	204.971	88.8326
458.533	87.1909	87.1972	197.141	59.3576
500.216	50.8894	105.147	248.716	65.3189
415.108	76.9746	98.8001	206.741	60.7018
395.175	49.7282	76.901	151.277	59.4222
394.648	89.7727	72.4441	199.005	58.3659
361.573	61.7375	87.1141	183.829	82.1311
424.725	58.5404	41.4834	169.157	97.6094
384.036	94.6879	211.657	129.228	71.5405
321.153	57.0023	200.562	147.757	73.1666
239.473	97.1375	63.135	192.993	118.086
428.055	65.9454	92.1948	178.642	100.269
351.468	67.7701	85.2238	207.705	74.5928
355.772	97.0593	70.1113	165.516	115.611
334.109	85.9678	58.39	200.942	87.4865
335.94	82.523	53.126	185.597	76.2236
330.152	117.65	90.3527	228.025	48.2804
286.095	87.2557	118.195	138.098	70.0831
253.434	96.4643	52.357	146.59	73.7812
491.462	60.8301	76.1682	228.971	103.483
208.753	46.3661	88.6685	101.301	69.6583
233.42	66.3743	92.5936	143.621	96.1358
178.369	76.5138	84.1637	191.535	69.6487
241.943	72.4716	73.2747	245.784	101.983
206.453	88.5109	80.5911	152.445	74.647
315.426	66.8076	77.0601	225.196	62.4867
281.955	55.8961	53.0632	313.971	137.311
279.261	85.7654	60.2787	176.425	60.4109
306.119	61.8892	62.2797	215.97	83.972
245.212	72.4874	55.9337	165.783	62.056
269.224	60.0679	54.4047	220.994	46.7294
259.956	66.6055	55.9384	223.944	64.049
285.302	60.2333	57.8277	205.878	39.2826
298	56.899	65.4977	158.147	60.9337
302.428	48.0307	65.035	183.321	54.7329
267.758	59.9185	76.2109	103.75	75.9543
330.943	50.3413	58.6104	142.394	36.9982
288.838	63.6521	82.0255	140.379	63.5854
296.767	51.9359	50.0149	203.592	45.5653
159.058	54.0754	57.9663	167.04	54.3802
264.863	39.8277	27.5141	141.971	59.3056
200.835	100.293	42.3068	140.302	29.3233
266.346	79.1639	63.4133	166.241	65.3424
163.741	66.9776	49.2231	126.682	54.0357
277.558	47.2237	34.7122	119.845	70.0558
201.316	37.3621	42.2791	131.575	70.8944
246.103	43.7908	84.4047	144.011	23.155
213.348	71.6478	77.2765	151.676	62.9452
258.186	62.1719	69.3243	201.468	47.8148
253.364	28.6963	62.8112	139.005	70.0577
303.375	81.2656	41.4473	166.062	26.6169
234.33	66.1104	57.5678	159.618	76.4797
251.226	68.8728	47.284	203.061	50.8283
