47.5105	575.119	2412.78	672.488	24.6287
66.2916	65.2611	1402.23	449.474	499.054
38.7374	37.8254	1344.19	478.281	25.0502
50.9255	111.064	1047.19	298.383	107.244
37.7328	72.3658	718.915	195.363	127.785
71.9036	46.8983	400.809	92.8941	35.6502
23.9527	28.0123	392.759	51.8369	41.1704
92.438	50.0793	378.622	62.1783	38.2783
43.1315	54.9222	171.466	32.4819	52.146
53.4883	68.8345	241.875	61.6334	86.8594
60.7686	68.3182	168.197	25.7153	72.7504
68.7078	35.5997	110.548	24.7051	65.6838
53.8208	44.2491	80.0049	28.8715	59.0368
47.7181	48.9818	106.134	38.8142	40.2802
55.4166	36.8985	87.781	34.8033	92.343
30.8766	29.5383	108.314	38.6352	44.8855
26.2094	37.6993	116.642	41.9913	33.6066
47.1476	53.143	69.9997	45.6373	18.7379
44.4242	23.8602	48.3452	16.7325	68.5733
48.6709	30.709	66.7144	25.0936	32.8801
17.8718	46.5266	65.1479	32.1615	42.271
47.4236	38.2022	53.4816	17.2546	48.1736
23.702	35.679	90.752	26.3768	144.411
36.5629	42.2274	33.3118	32.8816	31.7708
28.8754	25.4645	73.6076	43.9908	139.76
27.8568	22.9321	24.6751	24.6219	46.6143
54.1808	26.082	66.2101	25.2734	47.6407
24.1608	35.5531	64.391	30.3107	32.2855
39.9138	32.0757	46.0501	29.9396	45.8703
32.3301	30.8194	59.0253	20.4263	38.4005
42.2957	43.5895	38.1641	27.1029	36.5084
34.3955	36.1749	71.0164	19.7007	43.3513
24.8029	33.435	60.9082	20.7869	31.032
30.5861	29.015	39.4428	34.4198	35.9758
36.272	29.8788	62.1231	28.8657	29.1234
27.7151	42.0503	50.3004	32.4497	42.3965
26.7335	29.0567	53.0831	23.5242	19.7919
24.4898	28.5058	41.2238	23.4766	34.8206
19.1062	27.2271	60.9371	41.8606	54.5156
37.7214	30.4923	62.7559	25.0984	59.5706
24.1515	34.0738	62.5246	24.2616	51.2722
28.4821	31.6777	74.9994	19.75	35.7936
30.0435	19.0148	78.4879	26.3818	26.1651
19.7785	29.8659	65.349	36.8742	21.3385
28.6808	51.0432	40.5417	26.1445	28.6422
28.6406	28.6159	46.1069	11.2144	34.4767
43.0767	21.1091	65.4654	21.1139	18.4715
19.5287	25.1352	74.5531	18.6593	41.4272
22.9396	33.51	67.866	19.9621	55.3897
28.0891	22.8756	52.0204	29.3191	32.7151
21.0823	22.8744	79.0835	27.8166	35.3015
15.2468	20.1977	59.54	36.6811	19.3458
17.0843	27.8759	49.371	21.439	37.6236
19.2721	18.9001	49.5901	18.6277	16.5075
12.5096	20.9924	54.1216	32.7428	26.6753
29.13	32.4508	42.992	22.3679	21.6049
26.6894	30.3113	48.9478	16.9553	26.248
12.5653	33.3266	49.3263	19.5693	42.0213
18.3992	24.7869	55.9256	24.4141	23.9979
23.9289	26.5419	40.6598	23.5026	19.5149
24.9501	24.3135	60.3749	11.8315	19.9099
27.3335	21.4442	49.5447	15.8153	30.198
17.6964	28.1976	69.4607	29.1188	18.0838
23.9051	29.3624	60.2391	25.1058	17.6867
22.861	21.924	48.9129	22.2934	36.1251
20.3648	28.3384	37.6713	24.2873	22.1449
17.0211	15.8269	51.8604	19.6896	36.2617
15.3176	21.1295	56.5797	14.0959	17.0885
24.7598	30.4097	47.7815	20.7101	13.1741
19.518	26.3927	43.8014	20.8531	23.9994
21.7137	14.5299	46.0596	14.992	25.3516
15.0478	19.9093	41.2818	16.0842	32.6154
9.24413	22.6379	45.6038	26.4374	26.8035
16.7738	19.9541	52.5019	18.628	20.1965
15.2253	15.9592	54.208	21.8999	19.7441
14.3623	16.9957	45.6629	17.3202	21.5996
14.0305	16.6815	45.109	16.1273	13.4975
18.102	20.9403	40.2836	15.6237	20.5759
13.3855	20.3401	29.5903	14.911	19.8928
17.7765	16.8875	38.987	27.512	10.1405
18.8332	17.2207	56.4243	24.3239	20.2485
13.646	22.9174	83.0777	16.665	19.6257
19.0543	15.2957	54.5873	12.737	20.939
20.9604	12.1426	42.6003	16.0169	10.0863
20.2146	14.8521	46.9144	14.8936	13.8742
12.1567	21.7036	22.4133	16.4683	23.0249
21.5766	15.3051	37.5288	40.0398	13.892
14.3675	14.3707	46.1275	13.4917	16.2217
11.7968	23.3871	41.6093	17.384	32.8841
9.51964	20.3758	32.2133	14.2341	10.7529
18.3721	13.1596	39.7016	24.27	21.3611
17.3522	16.5498	43.2434	23.1755	26.6894
13.1108	15.3865	39.9331	21.391	28.0847
22.7856	17.4755	39.6877	17.4328	15.1825
20.0843	27.3445	39.9366	19.2231	20.026
18.2983	14.5684	35.5413	15.8398	18.6368
8.3359	19.7303	42.8495	18.5441	19.3849
21.4209	18.6743	33.0207	16.7055	17.674
17.2549	16.4392	33.4713	11.0036	9.64977
10.1028	15.7499	41.2812	13.2675	15.8394
15.1974	8.3776	29.0365	12.1087	13.6326
11.6328	12.6858	35.0044	28.5244	8.56797
6.25781	10.963	30.6344	18.0362	13.7529
13.6686	5.15276	27.6845	15.9192	10.4491
11.1477	12.8313	31.7374	15.4527	12.2156
10.2253	20.7594	30.8288	14.9736	24.092
13.9151	11.3318	32.2542	15.8316	15.556
16.269	20.1208	33.4893	19.1805	22.4783
8.37721	12.7158	36.1658	21.5227	9.75521
12.2182	8.98427	30.8966	21.5555	21.7563
17.9674	7.58641	36.755	14.9194	16.8948
8.86176	13.713	42.2571	13.6351	18.0793
6.25831	11.6139	31.1696	14.8799	10.2285
10.7873	23.2757	37.4993	12.1916	16.9093
17.2357	18.6192	33.7609	20.2877	18.0509
7.40715	11.3603	34.3545	19.1577	18.0532
10.51	4.08552	32.8097	14.5164	17.5889
15.9525	27.0192	24.4141	19.2318	11.5621
15.9216	4.08287	34.4428	11.1734	19.3254
10.5525	15.2895	20.1614	13.4287	13.1968
11.4349	7.98947	28.6956	23.4589	12.4265
9.42834	17.4498	34.8434	23.6179	11.6252
7.71528	35.1714	30.1086	13.9145	13.2099
13.456	8.50118	36.6367	17.8219	13.9415
10.8112	9.21072	27.2886	13.2324	8.68238
9.44163	11.8955	35.2957	10.7406	11.6803
7.17075	9.27718	31.3374	15.2291	10.0515
15.2823	14.016	24.5106	13.2917	9.73029
9.32633	16.4019	19.8611	13.3877	13.7542
10.1418	6.48132	35.1951	8.85139	23.293
6.79544	23.118	33.8354	10.2442	9.37484
7.60133	17.4275	30.3104	13.603	7.32971
9.43881	11.1873	27.2012	24.2517	12.0509
14.7207	12.5445	28.2149	10.9553	11.4962
11.6849	17.1984	26.4755	11.9305	21.6858
18.8853	9.94614	23.3316	14.3894	6.51454
6.72606	15.2459	25.5482	17.1422	10.0618
15.3168	11.0158	25.0943	9.45756	23.6912
12.5772	15.5912	17.558	10.5579	6.15486
9.51936	7.50189	24.2467	13.9296	20.0834
16.2204	19.7751	24.1945	12.9038	9.26654
32.3673	20.9375	27.9004	12.8366	10.4965
9.49887	13.6157	28.9518	15.4849	8.65164
11.1906	15.4596	22.428	7.21668	9.53399
11.2629	20.5256	24.2304	11.2965	11.528
7.02856	9.11274	40.9623	13.6661	14.1991
4.03481	4.41849	19.0815	5.66416	8.8816
15.9795	12.0645	27.2033	11.7146	10.8019
11.9576	4.22031	18.5589	6.69424	10.0742
15.2638	18.6241	29.542	13.8339	15.2427
10.7175	8.3667	28.1582	8.13209	6.09435
3.62946	11.2793	33.8279	12.2476	9.91818
15.2351	7.57976	25.9247	10.1902	10.531
25.3268	13.7784	25.1458	14.9598	10.3986
14.1087	17.2762	27.3926	4.41598	9.83915
7.30723	13.1762	26.9007	22.9874	16.1835
10.6189	7.94651	21.9088	21.2002	8.52853
11.1228	16.3048	32.033	10.0737	7.11964
7.52162	12.4476	27.0321	13.6288	7.69831
13.7491	9.46708	15.6283	11.2151	11.9673
9.37741	12.1804	27.7143	18.7094	63.6673
9.84244	11.9571	27.378	12.6403	8.27177
12.5198	12.9058	30.5549	7.76614	4.36269
11.1955	9.90959	23.737	9.49881	4.00293
9.26687	14.2802	25.3169	21.6869	14.4291
8.08323	7.12047	18.4025	3.113	19.6784
8.19958	13.3281	22.7329	11.6104	15.6785
5.86236	18.0565	24.2194	8.6561	6.30455
6.56491	7.55062	34.8385	12.1666	20.5921
9.54308	5.33595	21.6036	20.2903	10.5084
10.4311	3.30597	27.2828	13.8279	12.6218
8.25864	9.464	23.2699	12.9746	23.6909
9.21283	20.9292	23.3533	23.3386	19.3657
14.0369	8.97771	28.1426	10.378	10.6239
8.47971	18.3574	20.0583	14.4939	24.8397
6.6583	10.4697	18.5205	3.87096	10.687
7.35982	8.98718	26.1049	19.7168	9.53092
7.49617	10.6273	22.8767	6.93281	10.1869
7.77581	9.51734	22.8692	6.67938	11.622
4.52227	11.1074	21.2051	11.3749	15.3281
11.9944	20.5356	21.037	10.0779	24.7626
5.72632	5.36911	27.2879	11.3096	26.5391
11.0611	10.4662	19.8974	11.3647	6.28389
32.514	13.2247	21.0149	10.8029	12.5357
6.91125	7.91403	29.4065	7.4278	16.2332
5.8871	6.23885	24.6223	8.1026	10.3316
9.45242	8.60806	17.3585	9.60474	14.5672
11.657	19.0716	19.9588	10.9381	17.2658
10.0127	16.8533	31.2047	8.83258	9.77285
6.34878	4.76925	28.5158	12.0742	7.16894
4.50272	11.8361	17.9119	11.185	10.9032
5.1788	8.49319	21.8042	9.18647	8.12379
7.04037	5.86709	25.0097	12.2005	12.208
5.26585	13.5677	21.6067	9.57494	6.48457
10.7193	14.2763	22.6764	19.5346	5.73132
3.70583	13.6103	16.1358	14.4926	8.06591
8.65675	5.834	18.7366	7.74206	9.05795
12.8198	3.38445	21.9761	7.13834	3.08282
5.75313	3.89772	26.1584	14.2402	10.9461
8.07581	4.8778	18.6041	10.4916	9.74794
14.2705	9.34488	17.1999	12.8265	36.3089
10.3714	9.71512	20.2318	9.36319	3.39765
4.38065	4.59494	20.0432	14.4149	7.44153
5.92566	29.6123	18.9099	7.91174	13.1837
8.9872	13.6624	19.65	8.03226	13.9046
2.98199	9.07187	31.6029	6.98669	16.0736
7.65341	11.5839	19.4777	16.3634	13.7467
15.2604	17.8598	17.0006	16.2178	4.92878
2.1482	11.6254	28.8924	14.079	6.3232
5.62837	11.723	12.6703	10.6069	9.75906
7.72382	7.20275	22.389	18.3426	7.36118
10.836	5.57109	21.8535	9.41815	3.85498
9.99047	9.6692	20.2032	6.54297	7.65619
15.0117	16.6574	34.6856	8.83709	5.82097
7.33415	11.1584	17.3601	10.9082	17.2967
8.96718	7.44043	19.9976	40.3451	12.7766
4.71378	5.77921	20.6651	14.1471	6.7259
6.87664	6.02385	22.4472	8.57878	7.01008
7.93373	6.63255	19.2955	17.3565	16.3081
4.57557	9.99852	30.1102	14.4059	31.9514
15.224	4.99374	20.6542	17.0761	6.75558
8.64913	13.9738	26.0078	9.23204	10.0781
4.93458	6.95049	23.5141	5.83316	4.16607
9.41009	10.8461	24.301	11.3512	7.94598
9.40287	13.9859	21.3213	11.1384	6.81433
7.17741	4.969	21.0071	21.5265	21.7449
7.67667	8.1541	21.2691	12.9398	10.0333
19.3629	13.5154	22.0713	13.6804	12.8426
7.84511	7.12909	15.1984	13.0519	13.5972
7.82108	7.97882	24.7216	12.2432	19.9233
8.50454	11.644	27.098	4.65919	7.80877
9.43532	7.58817	28.7885	6.02854	10.678
6.48472	7.5804	22.944	7.64177	8.64346
8.1076	15.4489	16.4238	11.8353	9.31997
6.48173	9.34371	28.3057	8.52244	11.7824
9.02463	23.7454	25.5478	4.11828	6.64565
5.84051	5.38571	10.1221	4.68823	5.76861
9.8645	6.83637	25.6933	13.5317	12.1163
8.07654	6.58216	22.3696	8.13905	9.50523
10.691	11.2653	26.7664	13.7915	11.2674
13.9426	11.0212	27.6227	13.968	9.88075
8.92366	5.82891	14.8236	11.3481	9.54495
9.75984	8.45089	18.4462	16.6144	7.58294
5.04892	11.9441	27.9441	8.22697	10.4653
2.91273	5.47276	18.8733	8.31613	10.2459
6.26512	6.82571	18.4434	8.08127	23.3521
4.90403	5.24563	19.0112	6.33729	5.1087
3.89427	5.00423	21.3163	11.4458	6.08267
8.28263	3.72275	20.1349	9.19456	5.26357
6.29506	8.35805	21.0251	5.72106	11.8632
3.2698	10.5489	21.0452	7.61964	13.8594
15.1588	7.27543	20.4486	34.2424	10.9359
3.54118	11.5969	24.2572	12.065	6.1759
4.60867	12.6512	13.5066	12.5457	7.00419
4.10439	9.00104	26.0264	10.5875	6.83534
4.8726	8.42404	21.2929	6.2258	14.5157
2.01761	5.29378	14.6814	14.2518	10.5255
3.61966	2.71938	19.4562	8.82279	6.45706
6.42573	9.75005	13.1292	9.76377	7.09945
3.82465	9.42908	12.5579	8.40387	5.29217
12.3524	16.3061	23.3554	5.84146	4.8578
1.1021	6.6105	22.3905	4.8966	4.21843
6.62287	5.28688	37.3896	5.62345	4.57206
4.94303	4.6521	16.2793	9.8422	19.2895
2.33229	8.7588	13.1702	10.793	13.6429
6.81584	6.81991	18.752	8.71818	2.70384
4.0953	14.4284	19.3097	12.5626	14.7772
4.39713	6.22577	15.9941	7.82564	6.3335
7.93328	6.61987	20.2601	6.4677	5.8433
6.74328	8.9656	23.6039	4.8989	7.43625
5.6265	11.135	20.2721	10.6274	9.91604
10.6472	4.7169	22.3201	11.805	13.908
5.65798	11.5512	27.7101	21.1476	15.0073
2.80983	7.068	17.4609	8.23942	5.05247
7.51113	6.70199	18.8215	6.51882	3.59252
6.39876	8.05331	29.1799	8.11438	16.2953
4.55728	4.21712	16.4599	11.4335	3.53733
4.44807	7.54715	17.8981	9.28597	6.19434
0.403133	5.80246	19.1799	12.9002	14.8663
2.33882	21.8989	19.0856	8.54829	14.0948
10.9279	2.59871	18.1778	9.0138	14.1373
3.86361	7.61404	19.4305	7.65439	5.19927
5.90259	4.51583	17.6301	17.3384	3.62055
4.0872	8.80621	19.5098	13.8453	7.9641
5.93784	10.9801	17.0243	9.36263	12.6006
5.78903	12.6484	19.1263	8.84282	9.50026
3.5876	3.58263	15.6944	12.6346	8.26061
11.8035	12.0571	14.5035	4.31958	5.12563
2.25473	7.95101	21.1412	10.9222	21.6598
4.44357	2.02662	14.5227	8.90683	8.97312
6.10453	5.61635	16.9699	12.4371	7.39498
5.77109	3.06713	24.2008	2.20348	7.7669
1.90368	2.30062	19.9559	5.95624	6.16847
7.66776	4.97991	16.6228	8.47207	6.91044
7.56844	4.16104	18.2202	9.14991	3.54908
5.82033	12.3914	20.0059	3.55925	3.07476
1.21062	4.80783	32.6442	3.4538	6.10089
2.27264	5.19323	18.5448	11.5604	8.70786
3.53404	1.79373	29.3219	11.2275	6.29359
5.66044	5.87521	24.6193	7.83529	6.18099
5.3128	5.80184	27.2826	12.8013	5.21212
4.97827	6.30879	16.8751	13.044	8.47722
3.01951	4.77247	22.0094	9.63553	4.28907
5.15861	6.35552	24.4279	4.15518	3.83038
3.94917	5.17878	18.6963	3.61071	4.48155
5.00246	5.99788	12.2243	12.0153	4.54649
6.29423	2.8834	24.9354	13.7358	7.2988
3.95391	2.68346	19.4621	8.61776	6.67845
3.53602	10.4125	17.0061	4.57442	13.1566
2.97587	10.8513	19.3667	6.35121	3.16056
6.80804	8.4633	14.883	8.83092	3.4963
11.1342	14.7568	15.4993	3.09615	6.33205
4.79755	4.09232	12.1941	4.52962	12.0745
1.71069	2.59074	12.2369	3.93519	1.33314
3.47039	4.24396	14.1352	9.37793	4.14763
4.77738	7.24204	22.5841	10.71	1.52659
7.65103	4.53499	15.0827	7.14659	4.4933
3.66517	7.44685	24.7149	7.00091	7.37846
36.7601	8.62314	20.7085	6.86532	11.1891
3.45997	5.54356	20.9002	5.32158	5.98038
3.95038	4.99294	16.3884	6.63311	4.90866
5.31393	5.98077	17.1529	10.3922	15.6305
9.01318	5.05726	17.6154	16.1723	3.55095
8.86665	8.41212	20.1066	6.90884	5.83421
8.98866	7.0663	14.8239	6.40493	6.5324
0.591729	2.0909	17.9381	7.28613	4.24183
6.8842	6.9945	17.5543	5.62131	4.36491
12.2976	6.30505	19.3789	8.80184	4.49314
8.63819	3.59875	9.58065	5.02306	1.86704
3.12862	8.53514	10.81	7.34722	4.42078
